ClassParamID	Id	Cost	Desc	TrueDesc	Probability	Name	BindMoney	Money	Coin	Genre	DetailType	ParticularType	Level	Series	EnhTimes	Amount	Exp	BaseExp	MKP	GTP	Bind	LuaScriptFun	TimeLimit	Announce	FriendMsg	KinOrTongMsg
110	1		110级宝箱	110级宝箱	290	15000 bạc khóa	15000																			
110	2		110级宝箱	110级宝箱	322	Huyền tinh-Lv4 (khóa)				18	1	114	4													
110	3		110级宝箱	110级宝箱	280	Huyền tinh-Lv5 (khóa)				18	1	114	5													
110	4		110级宝箱	110级宝箱	80	Huyền tinh-Lv6 (khóa)				18	1	114	6													
110	5		110级宝箱	110级宝箱	20	Huyền tinh-Lv7 (khóa)				18	1	114	7													
110	6		110级宝箱	110级宝箱	8	Huyền tinh-Lv8 (khóa)				18	1	114	8													
111	1		120级宝箱	120级宝箱	290	15000 bạc khóa	15000																			
111	2		120级宝箱	120级宝箱	322	Huyền tinh-Lv4 (khóa)				18	1	114	4													
111	3		120级宝箱	120级宝箱	280	Huyền tinh-Lv5 (khóa)				18	1	114	5													
111	4		120级宝箱	120级宝箱	80	Huyền tinh-Lv6 (khóa)				18	1	114	6													
111	5		120级宝箱	120级宝箱	20	Huyền tinh-Lv7 (khóa)				18	1	114	7													
111	6		120级宝箱	120级宝箱	8	Huyền tinh-Lv8 (khóa)				18	1	114	8													
112	1		130级宝箱	130级宝箱	290	15000 bạc khóa	15000																			
112	2		130级宝箱	130级宝箱	322	Huyền tinh-Lv4 (khóa)				18	1	114	4													
112	3		130级宝箱	130级宝箱	280	Huyền tinh-Lv5 (khóa)				18	1	114	5													
112	4		130级宝箱	130级宝箱	80	Huyền tinh-Lv6 (khóa)				18	1	114	6													
112	5		130级宝箱	130级宝箱	20	Huyền tinh-Lv7 (khóa)				18	1	114	7													
112	6		130级宝箱	130级宝箱	8	Huyền tinh-Lv8 (khóa)				18	1	114	8													
113	1		黄金龙	黄金龙	4500	10000000 kinh nghiệm											10000000									
113	2		黄金龙	黄金龙	2950	20000000 kinh nghiệm											20000000									
113	3		黄金龙	黄金龙	1000	50000000 kinh nghiệm											50000000									
113	4		黄金龙	黄金龙	600	100000000 kinh nghiệm											100000000									
113	5		黄金龙	黄金龙	500	20000000 kinh nghiệm và 200000 bạc khóa	200000										20000000									
113	6		黄金龙	黄金龙	200	20000000 kinh nghiệm và 500000 bạc khóa	500000										20000000									
113	7		黄金龙	黄金龙	50	20000000 kinh nghiệm và 1000000 bạc khóa	1000000										20000000									
113	8		黄金龙	黄金龙	100	20000000 kinh nghiệm và Lệnh bài Chúc phúc sơ				18	1	212	4				20000000						43200			
113	9		黄金龙	黄金龙	100	20000000 kinh nghiệm và 特殊面具盒				18	1	1034	1				20000000				1		7200			
117	1		彤管	彤管	835	Huyền tinh-Lv8 (khóa)				18	1	114	8										43200		1	
117	2		彤管	彤管	150	Huyền tinh-Lv9 (khóa)				18	1	114	9										43200	1	1	1
117	3		彤管	彤管	15	Huyền tinh-Lv10 (khóa)				18	1	114	10										43200	1	1	1
118	1		巾帼宝箱	巾帼宝箱	30	JXB20000	20000																			
118	2		巾帼宝箱	巾帼宝箱	11	JXB50000	50000																			
118	3		巾帼宝箱	巾帼宝箱	5	JXB100000	100000																			
118	4		巾帼宝箱	巾帼宝箱	2	JXB200000	200000																			
118	5		巾帼宝箱	巾帼宝箱	1	JXB500000	500000																			
118	6		巾帼宝箱	巾帼宝箱	30	Huyền tinh-Lv5				18	1	114	5										43200			
118	7		巾帼宝箱	巾帼宝箱	15	Huyền tinh-Lv6				18	1	114	6										43200			
118	8		巾帼宝箱	巾帼宝箱	5	Huyền tinh-Lv7				18	1	114	7										43200			
118	9		巾帼宝箱	巾帼宝箱	1	Huyền tinh-Lv8				18	1	114	8										43200			
119	1		Túi phúc Tinh Long	Túi phúc Tinh Long	700	Không Bạch Tâm Thư (sơ)x1				20	1	463	1													
119	2		Túi phúc Tinh Long	Túi phúc Tinh Long	500	Đặc Hiệu Bạch Câu Hoànx1				18	1	71	4													
119	3		Túi phúc Tinh Long	Túi phúc Tinh Long	700	Bách Luyện Hoànx1				18	1	468	1													
119	4		Túi phúc Tinh Long	Túi phúc Tinh Long	500	Lệnh bài Chúc phúc sơx1				18	1	212	1													
119	5		Túi phúc Tinh Long	Túi phúc Tinh Long	500	Thùng rượu (50)x1				18	1	189	2													
119	6		Túi phúc Tinh Long	Túi phúc Tinh Long	500	Vạn Vật Quy Nguyên Đơnx1				18	1	384	1													
119	7		Túi phúc Tinh Long	Túi phúc Tinh Long	700	Cường Hiệu Bạch Câu Hoànx1				18	1	71	3													
119	8		Túi phúc Tinh Long	Túi phúc Tinh Long	500	Thỏi bạc Bang hội (tiểu)x1				18	1	918	1													
119	9		Túi phúc Tinh Long	Túi phúc Tinh Long	500	Lệnh bài nghĩa quân (50)x1				18	1	470	1													
119	10		Túi phúc Tinh Long	Túi phúc Tinh Long	500	Bách Bộ Xuyên Dương Cungx2				18	1	263	1			2										
119	11		Túi phúc Tinh Long	Túi phúc Tinh Long	500	Rương Hồn Thạch (100)x1				18	1	244	1													
119	12		Túi phúc Tinh Long	Túi phúc Tinh Long	500	Linh Chi Tục Mệnh Hoàn - Rương x1				18	1	241	1													
119	13		Túi phúc Tinh Long	Túi phúc Tinh Long	500	Bản đồ bí cảnhx1				18	1	251	1													
119	14		Túi phúc Tinh Long	Túi phúc Tinh Long	500	Thỏi vàng (tiểu)x1				18	1	118	1													
119	15		Túi phúc Tinh Long	Túi phúc Tinh Long	500	200000 bạc khóa	200000																			
119	16		Túi phúc Tinh Long	Túi phúc Tinh Long	500	2000 đồng khóa			2000																	
119	17		Túi phúc Tinh Long	Túi phúc Tinh Long	500	Lệnh bài Uy danhx1				18	1	236	1													
119	18		Túi phúc Tinh Long	Túi phúc Tinh Long	500	Huyền tinh-Lv6x1				18	1	1	6													
119	19		Túi phúc Tinh Long	Túi phúc Tinh Long	300	Huyền tinh-Lv7x1				18	1	1	7													
119	20		Túi phúc Tinh Long	Túi phúc Tinh Long	100	Huyền tinh-Lv9x1				18	1	1	9													
120	1		令牌福袋	令牌福袋	900	Lệnh bài Tống Kim (Dương Châu)x1				18	1	112	1													
120	2		令牌福袋	令牌福袋	900	Lệnh bài Tống Kim (Phượng Tường)x1				18	1	112	2													
120	3		令牌福袋	令牌福袋	500	Lệnh bài thi đấu môn phái (sơ)x1				18	1	81	1													
120	4		令牌福袋	令牌福袋	500	Lệnh bài thi đấu môn phái (trung)x1				18	1	81	2													
120	5		令牌福袋	令牌福袋	500	Lệnh bài thi đấu môn phái (cao)x1				18	1	81	3													
120	6		令牌福袋	令牌福袋	500	Lệnh bài nghĩa quân (50)x1				18	1	470	1													
120	7		令牌福袋	令牌福袋	500	白虎堂初级令牌x1				18	1	111	1													
120	8		令牌福袋	令牌福袋	500	白虎堂中级令牌x1				18	1	111	2													
120	9		令牌福袋	令牌福袋	500	白虎堂高级令牌x1				18	1	111	3													
120	10		令牌福袋	令牌福袋	500	家族令牌（初级）x1				18	1	110	1													
120	11		令牌福袋	令牌福袋	500	家族令牌（中级）x1				18	1	110	2													
120	12		令牌福袋	令牌福袋	500	家族令牌（高级）x1				18	1	110	3													
120	13		令牌福袋	令牌福袋	200	初级武林高手令牌（金）x1				18	1	219	1													
120	14		令牌福袋	令牌福袋	200	初级武林高手令牌（木）x1				18	1	222	1													
120	15		令牌福袋	令牌福袋	200	初级武林高手令牌（水）x1				18	1	225	1													
120	16		令牌福袋	令牌福袋	200	初级武林高手令牌（火）x1				18	1	228	1													
120	17		令牌福袋	令牌福袋	200	初级武林高手令牌（土）x1				18	1	231	1													
120	18		令牌福袋	令牌福袋	600	Lệnh bài Chúc phúc sơx1				18	1	212	1													
120	19		令牌福袋	令牌福袋	300	Lệnh bài Chúc phúc trungx1				18	1	212	2													
120	20		令牌福袋	令牌福袋	500	Lệnh bài Uy danhx1				18	1	236	1													
120	21		令牌福袋	令牌福袋	200	Hoạt Khí Tán(1500)x6 (khóa)				18	1	90	3			6					1					
120	22		令牌福袋	令牌福袋	200	Tinh Khí Tán(1500)x6 (khóa)				18	1	89	3			6					1					
120	23		令牌福袋	令牌福袋	200	Hoạt Khí Tán(1500)x3（不绑定）				18	1	90	3			3										
120	24		令牌福袋	令牌福袋	200	Tinh Khí Tán(1500)x3（不绑定）				18	1	89	3			3										
121	1		Túi phúc Kim Ngân	Túi phúc Kim Ngân	500	Vạn Vật Quy Nguyên Đơnx1				18	1	384	1													
121	2		Túi phúc Kim Ngân	Túi phúc Kim Ngân	500	Tu Luyện Đơnx1				18	1	258	1													
121	3		Túi phúc Kim Ngân	Túi phúc Kim Ngân	600	Tuyết Tham Phản Khí Hoàn - Rương				18	1	485	1													
121	4		Túi phúc Kim Ngân	Túi phúc Kim Ngân	600	Dao Trì Đại Hoàn Đơn - Rương				18	1	486	1													
121	5		Túi phúc Kim Ngân	Túi phúc Kim Ngân	600	Linh Chi Tục Mệnh Hoàn - Rương				18	1	484	1													
121	6		Túi phúc Kim Ngân	Túi phúc Kim Ngân	600	Huyền tinh-Lv6x1				18	1	1	6													
121	7		Túi phúc Kim Ngân	Túi phúc Kim Ngân	500	Huyền tinh-Lv7x1				18	1	1	7													
121	8		Túi phúc Kim Ngân	Túi phúc Kim Ngân	500	Lệnh bài Chúc phúc sơx1				18	1	212	1													
121	9		Túi phúc Kim Ngân	Túi phúc Kim Ngân	500	Lệnh bài Chúc phúc trungx1				18	1	212	2													
121	10		Túi phúc Kim Ngân	Túi phúc Kim Ngân	500	Lệnh bài Uy danhx1				18	1	236	1													
121	11		Túi phúc Kim Ngân	Túi phúc Kim Ngân	500	20000 bạc khóa	20000																			
121	12		Túi phúc Kim Ngân	Túi phúc Kim Ngân	500	30000 bạc khóa	30000																			
121	13		Túi phúc Kim Ngân	Túi phúc Kim Ngân	500	50000 bạc khóa	50000																			
121	14		Túi phúc Kim Ngân	Túi phúc Kim Ngân	500	70000 bạc khóa	70000																			
121	15		Túi phúc Kim Ngân	Túi phúc Kim Ngân	500	100 đồng khóa			100																	
121	16		Túi phúc Kim Ngân	Túi phúc Kim Ngân	500	200 đồng khóa			200																	
121	17		Túi phúc Kim Ngân	Túi phúc Kim Ngân	500	300 đồng khóa			300																	
121	18		Túi phúc Kim Ngân	Túi phúc Kim Ngân	500	500 đồng khóa			500																	
121	19		Túi phúc Kim Ngân	Túi phúc Kim Ngân	500	Thỏi vàng (tiểu)x1				18	1	118	1													
121	20		Túi phúc Kim Ngân	Túi phúc Kim Ngân	100	Thỏi vàng (đại)x1				18	1	118	2													
122	1		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	599	Vạn Vật Quy Nguyên Đơnx1				18	1	384	1													
122	2		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	500	Tu Luyện Đơnx1				18	1	258	1													
122	3		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	600	Tuyết Tham Phản Khí Hoàn - Rương				18	1	485	1													
122	4		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	600	Dao Trì Đại Hoàn Đơn - Rương				18	1	486	1													
122	5		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	600	Linh Chi Tục Mệnh Hoàn - Rương				18	1	484	1													
122	6		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	600	Huyền tinh-Lv6x1				18	1	1	6													
122	7		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	500	Huyền tinh-Lv7x1				18	1	1	7													
122	8		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	600	Lệnh bài Chúc phúc sơx1				18	1	212	1													
122	9		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	500	Lệnh bài Chúc phúc trungx1				18	1	212	2													
122	10		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	500	Lệnh bài Uy danhx1				18	1	236	1													
122	11		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	500	Hoạt Khí Tán (1500)x3 (khóa)				18	1	90	3			3					1					
122	12		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	500	Tinh Khí Tán (1500)x3 (khóa)				18	1	89	3			3					1					
122	13		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	500	Không Bạch Tâm Thư (sơ)x1				20	1	463	1													
122	14		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	500	Đặc Hiệu Bạch Câu Hoànx1				18	1	71	4													
122	15		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	500	Bách Luyện Hoànx1				18	1	468	1													
122	16		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	700	30000 bạc khóa	30000																			
122	17		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	600	50000 bạc khóa	50000																			
122	18		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	600	70000 bạc khóa	70000																			
122	19		Túi phúc Hoa Hạ	Túi phúc Hoa Hạ	1	Rương Yêu Đái Hoa Hạ				18	1	1053	1													
123	1		高级秘籍福袋	高级秘籍福袋	400	刀少林高级秘籍				1	14	1	3													
123	2		高级秘籍福袋	高级秘籍福袋	400	棍少林高级秘籍				1	14	2	3													
123	3		高级秘籍福袋	高级秘籍福袋	500	枪天王高级秘籍				1	14	3	3													
123	4		高级秘籍福袋	高级秘籍福袋	400	锤天王高级秘籍				1	14	4	3													
123	5		高级秘籍福袋	高级秘籍福袋	500	陷阱唐高级秘籍				1	14	5	3													
123	6		高级秘籍福袋	高级秘籍福袋	400	袖箭唐高级秘籍				1	14	6	3													
123	7		高级秘籍福袋	高级秘籍福袋	400	刀五毒高级秘籍				1	14	7	3													
123	8		高级秘籍福袋	高级秘籍福袋	400	掌五毒高级秘籍				1	14	8	3													
123	9		高级秘籍福袋	高级秘籍福袋	400	掌峨嵋高级秘籍				1	14	9	3													
123	10		高级秘籍福袋	高级秘籍福袋	500	辅峨嵋高级秘籍				1	14	10	3													
123	11		高级秘籍福袋	高级秘籍福袋	400	剑翠烟高级秘籍				1	14	11	3													
123	12		高级秘籍福袋	高级秘籍福袋	400	刀翠烟高级秘籍				1	14	12	3													
123	13		高级秘籍福袋	高级秘籍福袋	500	掌丐帮高级秘籍				1	14	13	3													
123	14		高级秘籍福袋	高级秘籍福袋	400	棍丐帮高级秘籍				1	14	14	3													
123	15		高级秘籍福袋	高级秘籍福袋	400	战天忍高级秘籍				1	14	15	3													
123	16		高级秘籍福袋	高级秘籍福袋	400	魔天忍高级秘籍				1	14	16	3													
123	17		高级秘籍福袋	高级秘籍福袋	400	气武当高级秘籍				1	14	17	3													
123	18		高级秘籍福袋	高级秘籍福袋	400	剑武当高级秘籍				1	14	18	3													
123	19		高级秘籍福袋	高级秘籍福袋	400	刀昆仑高级秘籍				1	14	19	3													
123	20		高级秘籍福袋	高级秘籍福袋	400	剑昆仑高级秘籍				1	14	20	3													
123	21		高级秘籍福袋	高级秘籍福袋	400	锤明教高级秘籍				1	14	21	3													
123	22		高级秘籍福袋	高级秘籍福袋	400	剑明教高级秘籍				1	14	22	3													
123	23		高级秘籍福袋	高级秘籍福袋	400	指段氏高级秘籍				1	14	23	3													
123	24		高级秘籍福袋	高级秘籍福袋	400	气段氏高级秘籍				1	14	24	3													
124	1		历史书	历史书	4600	10000000 kinh nghiệm											10000000									
124	2		历史书	历史书	3040	20000000 kinh nghiệm											20000000									
124	3		历史书	历史书	1000	50000000 kinh nghiệm											50000000									
124	4		历史书	历史书	600	100000000 kinh nghiệm											100000000									
124	5		历史书	历史书	500	20000000 kinh nghiệm và 200000 bạc khóa	200000										20000000									
124	6		历史书	历史书	200	20000000 kinh nghiệm và 500000 bạc khóa	500000										20000000									
124	7		历史书	历史书	50	20000000 kinh nghiệm và 1000000 bạc khóa	1000000										20000000									
124	8		历史书	历史书	10	20000000 kinh nghiệm và 广寒月桂花				18	1	462	1				20000000									
125	1		熟的果实	熟的果实	3000	5000000 kinh nghiệm											5000000									
125	2		熟的果实	熟的果实	3000	10000000 kinh nghiệm											10000000									
125	3		熟的果实	熟的果实	2500	15000000 kinh nghiệm											15000000									
125	4		熟的果实	熟的果实	1500	20000000 kinh nghiệm											20000000									
126	1		战神礼包	战神礼包		战神徽章				18	1	1064	1								1					
126	2		战神礼包	战神礼包	2000	10000000 kinh nghiệm											10000000									
126	3		战神礼包	战神礼包	1250	20000000 kinh nghiệm											20000000									
126	4		战神礼包	战神礼包	1800	30000 bạc khóa	30000																			
126	5		战神礼包	战神礼包	1300	50000 bạc khóa	50000																			
126	6		战神礼包	战神礼包	800	100000 bạc khóa	100000																			
126	7		战神礼包	战神礼包	1830	Huyền tinh-Lv6 (khóa)				18	1	114	6								1		43200			
126	8		战神礼包	战神礼包	550	Huyền tinh-Lv7 (khóa)				18	1	114	7								1		43200			
126	9		战神礼包	战神礼包	360	Huyền tinh-Lv8 (khóa)				18	1	114	8								1		43200			
126	10		战神礼包	战神礼包	110	Huyền tinh-Lv9 (khóa)				18	1	114	9								1		43200			
127	1		战功礼包	战功礼包		战功徽章				18	1	1063	1	0							1					
127	2		战功礼包	战功礼包	2800	5000000 kinh nghiệm											5000000									
127	3		战功礼包	战功礼包	1700	10000000 kinh nghiệm											10000000									
127	4		战功礼包	战功礼包	2500	10000 bạc khóa	10000																			
127	5		战功礼包	战功礼包	1500	30000 bạc khóa	30000																			
127	6		战功礼包	战功礼包	1300	50000 bạc khóa	50000																			
127	7		战功礼包	战功礼包	200	100000 bạc khóa	100000																			
128	1		玄天福袋	玄天福袋	200	Thùng rượux1				18	1	189	2			1										
128	2		玄天福袋	玄天福袋	500	强效白驹丸x1				18	1	71	3			1										
128	3		玄天福袋	玄天福袋	1000	百步穿杨弓x2				18	1	263	1			2										
128	4		玄天福袋	玄天福袋	600	Không Bạch Tâm Thư (sơ)（高级）x2				20	1	465	1			2										
128	5		玄天福袋	玄天福袋	1000	特效白驹丸x1				18	1	71	4			1										
128	6		玄天福袋	玄天福袋	2100	Huyền tinh-Lv5x6				18	1	1	5			6										
128	7		玄天福袋	玄天福袋	1590	Huyền tinh-Lv5x8				18	1	1	5			8										
128	8		玄天福袋	玄天福袋	1500	Huyền tinh-Lv5x10				18	1	1	5			10										
128	9		玄天福袋	玄天福袋	800	Huyền tinh-Lv6x3				18	1	1	6			3										
128	10		玄天福袋	玄天福袋	400	Huyền tinh-Lv6x6				18	1	1	6			6										
128	11		玄天福袋	玄天福袋	200	Huyền tinh-Lv7x2				18	1	1	7			2										
128	12		玄天福袋	玄天福袋	100	Huyền tinh-Lv8x1				18	1	1	8			1										
128	13		玄天福袋	玄天福袋	10	华夏腰带宝箱				18	1	1053	1			1										
129	1		宝银福袋	宝银福袋	500	月影原石x3				22	1	91	2			3										
129	2		宝银福袋	宝银福袋	500	月影原石x6				22	1	91	2			6										
129	3		宝银福袋	宝银福袋	600	雪参返气丹箱x1				18	1	242	1			1										
129	4		宝银福袋	宝银福袋	600	瑶池大还丹箱x1				18	1	243	1			1										
129	5		宝银福袋	宝银福袋	600	灵芝续命丹箱 x1				18	1	241	1			1										
129	6		宝银福袋	宝银福袋	1000	Huyền tinh-Lv6x3（不绑定）				18	1	1	6			3										
129	7		宝银福袋	宝银福袋	500	Huyền tinh-Lv7x1（不绑定）				18	1	1	7			1										
129	8		宝银福袋	宝银福袋	600	特效白驹丸x1（不绑定）				18	1	71	4			1										
129	9		宝银福袋	宝银福袋	500	Thỏi bạc Bang hộix1 (khóa)				18	1	284	1			1										
129	10		宝银福袋	宝银福袋	500	Lệnh bài Uy danhx1（不绑定）				18	1	236	1			1										
129	11		宝银福袋	宝银福袋	500	Thùng rượu（50）x1				18	1	189	2			1										
129	12		宝银福袋	宝银福袋	500	Tinh Khí Tán(1500)x3				18	1	89	3			3										
