Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType
Tẩu Địa Kê	Tẩu Địa Kê	20	1	850	1	\image\item\other\quest\quest_0103_s.spr		32	Tẩu Địa Kê nuôi trong nhà, rất khỏe.		0	0	100	1		3	0		taskitem				
Phân heo	Phân heo	20	1	851	1	\image\item\lifeskill\kuangshi\kuangshi_107_s.spr		32	Một mùi hôi thối xông lên mũi.		0	0	100	1		3	0		taskitem				
Ngân phiếu cũ	Ngân phiếu cũ	20	1	852	1	\image\item\other\quest\quest_0001_s.spr		32	Ngân phiếu hơi cũ, tiền tệ thời Tống.		0	0	1	1		3	0		taskitem				
Trường côn phòng thân	Trường côn phòng thân	20	1	853	1	\image\item\equip\meleeweapon\n_gun_303_s.spr		32	Gậy phòng thân đơn giản, một loại vũ khí cơ bản.		0	0	1	1		3	0		taskitem				
Gấm vóc cũ	Gấm vóc cũ	20	1	854	1	\image\item\other\quest\quest_0055_s.spr		32	Mảnh gấm vóc ghi lại bí mật của triều Tống.		0	0	1	1		3	0		taskitem				
Ngư tinh thảo	Ngư tinh thảo	20	1	855	1	\image\item\other\quest\quest_0086_s.spr		32	Sống ở nơi âm u, ẩm ướt, lá có mùi tanh.		0	0	10	1		3	0		taskitem				
Thạch lan	Thạch lan	20	1	856	1	\image\item\other\quest\quest_0002_s.spr		32	Âm tính, thích ẩm ướt, dược liệu hiếm có của vùng Giang Nam.		0	0	10	1		3	0		taskitem				
Hỏa chủng quân bị	Hỏa chủng quân bị	20	1	857	1	\image\item\other\quest\quest_0027_s.spr		32	Hỏa chủng đặc chế có hỏa lực cực mạnh, dùng để đốt Kho quân bị (Kim).		0	0	10	1		3	0		taskitem				
Hỏa chủng quân nhu	Hỏa chủng quân nhu	20	1	858	1	\image\item\other\quest\quest_0027_s.spr		32	Hỏa chủng đặc chế có hỏa lực cực mạnh, dùng để đốt Kho quân nhu (Kim).		0	0	10	1		3	0		taskitem				
Du Long Giác-Hùng	Du Long Giác-Hùng	20	1	859	1	\image\item\other\quest\quest_0023_s.spr		32	Ngọc giác chứa đựng bí mật to lớn, có thể ghép với Du Long Thư Giác là vật xoay chuyển càn khôn cho Đại Tống.		0	0	1	1		3	0		taskitem				
Vu cổ linh châu	Vu cổ linh châu_Linh Bích	20	1	860	1	\image\item\other\quest\quest_0125_s.spr		32	Hấp thụ linh khí trăm năm của trời đất, là hạt nhân của Vu Cổ Trận Pháp.		0	0	1	1		3	0		taskitem				
Kế hoạch phản công	Kế hoạch phản công	20	1	861	1	\image\item\other\quest\quest_0003_s.spr		32	Bản kế hoạch cụ thể quân Kim phản công doanh trại quân Tống.		0	0	1	1		3	0		taskitem				
Thái Tổ bí sử	Thái Tổ bí sử	20	1	862	1	\image\item\other\quest\quest_0011_s.spr		32	Ghi lại bí mật to lớn và sự kiện quan trọng của Đại Tống từ khi lập quốc.		0	0	1	1		3	0		taskitem				
Danh sách Nga My	Danh sách Nga My	20	1	863	1	\image\item\other\quest\quest_0011_s.spr		32	Danh sách ghi lại toàn bộ số đệ tử Nga My đến Linh Bích Bạc chi viện cho quân Tống lần này.		0	0	1	1		3	0		taskitem				
Thuốc đặc chế	Thuốc đặc chế	20	1	864	1	\image\item\other\quest\quest_0109_s.spr		32	Thuốc đặc chế từ các vật liệu hoài sơn, ba đậu, kê cốt thảo, thổ phục linh, sau khi dùng sẽ khiến thân thể suy nhược, tiêu chảy.		0	0	1	1		3	0		taskitem				
Quỳnh bích hoàn	Quỳnh bích hoàn	20	1	865	1	\image\item\other\quest\quest_0024_s.spr		32	Vật tổ đặc biệt hình tròn, vật liệu không thể thiếu trong Tam Hoàn Trận Pháp.		0	0	1	1		3	0		taskitem				
Đoạn Trường Tán	Đoạn Trường Tán	20	1	866	1	\image\item\other\quest\quest_0109_s.spr		32	Thuốc có độc tính cực lớn, vật liệu không thể thiếu trong Tam Hoàn Trận Pháp.		0	0	1	1		3	0		taskitem				
Tử linh tương	Tử linh tương	20	1	867	1	\image\item\other\quest\quest_0006_s.spr		32	Độc vật trên núi tuyết, vật liệu không thể thiếu trong Tam Hoàn Trận Pháp.		0	0	1	1		3	0		taskitem				
Cổ hoặc chi tâm	Cổ hoặc chi tâm	20	1	868	1	\image\item\other\quest\quest_0085_s.spr		32	Tim Lang Nhân bị sự khống chế của Vu Cổ Thuật.		0	0	10	1		3	0		taskitem				
Thiết Phù Thành Chủ Lệnh	Thiết Phù Thành Chủ Lệnh	20	1	869	1	\image\item\other\scriptitem\city_master_flag.spr		32	Dùng để nhận nhiệm vụ: Khải Hoàn Thiết Phù Thành.<enter><color=gold>Tìm Tu Mộc Trạch gần Tướng Viễn Chinh Thiết Phù ở các thành chính.<color>		0	0	1	50000		3	1		newland_pad				
Thiết Phù Anh Hùng Lệnh	Thiết Phù Anh Hùng Lệnh	20	1	870	1	\image\item\other\scriptitem\city_squire_flag.spr		32	Dùng để nhận nhiệm vụ: Vinh Dự Thiết Phù Thành.<enter><color=gold>Tìm Tu Mộc Trạch gần Tướng Viễn Chinh Thiết Phù ở các thành chính.<color>		0	0	1	50000		4	1		newland_pad				
Vọng Tâm Thảo	Vọng Tâm Thảo	20	1	871	1	\image\item\other\quest\quest_0014_s.spr		32	Cỏ quý hiếm, có thể giao tiếp với sinh vật có linh tính.		0	0	1	1		3	0		taskitem				
Thiết Phù Thành Chủ Lệnh	Thiết Phù Thành Chủ Lệnh (khóa)	20	1	872	1	\image\item\other\scriptitem\city_master_flag.spr		32	Sử dụng nhận danh hiệu, phi phong thành chủ. Có thể tìm Tu Mộc Trạch mua ngựa Lăng Thiên.<enter><color=gold>Dùng trước khi kết thúc thành chiến lần sau<color><enter><color=green>Nhấn chuột phải dùng<color>		0	0	1	50000		3	1		newland_pad_bind				
Thiết Phù Anh Hùng Lệnh	Thiết Phù Anh Hùng Lệnh (khóa)	20	1	872	2	\image\item\other\scriptitem\city_squire_flag.spr		32	Sử dụng nhận danh hiệu, phi phong dũng sĩ. Có thể tìm Tu Mộc Trạch mua ngựa Trục Nhật.<enter><color=gold>Dùng trước khi kết thúc thành chiến lần sau<color><enter><color=green>Nhấn chuột phải dùng<color>		0	0	1	50000		3	1		newland_pad_bind				
Tương Tư Quả	Tương Tư Quả	20	1	873	1	\image\item\other\quest\quest_0062_s.spr		32	Tương tư mà không được gặp mặt, gặp mặt lại không được ngã vào lòng, hỏi thế gian tình là chi, nước mắt này của Chức Nữ sẽ biến thành Tương Tư Quả mang ưu sầu nghìn năm!		0	0	3	1		3	0		taskitem				
1 thùng nước	1 thùng nước	20	1	874	1	\image\item\other\quest\quest_0027_s.spr		32	Thùng đựng đầy nước, dùng để dập lửa.<enter><color=gold>Nhấp trực tiếp vào mồi lửa để dập tắt nó<color>		0	0	100	1		3	0		primerlv10_taskitem				
Băng Lăng Thảo	Băng Lăng Thảo	20	1	875	1	\image\item\other\quest\quest_0014_s.spr		32	Loại thảo dược trị bỏng rất hiệu quả.		0	0	100	1		3	0		primerlv10_taskitem				
Thủy Linh Hoa	Thủy Linh Hoa	20	1	876	1	\image\item\other\quest\quest_0091_s.spr		32	Loại thảo dược trị ngoại thương rất hiệu quả!		0	0	100	1		3	0		taskitem				
Bó hoa tươi	Bó hoa tươi	20	1	877	1	\image\item\other\scriptitem\jh_shoupenghua.spr		32	Chúc mừng quán rượu khai trương		0	0	1	1		3	0		taskitem				
Tài sản vụn vặt	Tài sản vụn vặt	20	1	878	1	\image\item\other\quest\quest_0078_s.spr		32	Nhìn số tài sản rải rác khắp nơi		0	0	100	1		3	0		taskitem				
Khiên Tinh Bản	Khiên Tinh Bản	20	1	879	1	\image\item\other\quest\quest_0070_s.spr		32	Có thể dựa vào vị trí của ngôi sao để định vị		0	0	100	1		3	0		taskitem				
Bản đồ chi tiết của quân Mông Cổ	Bản đồ chi tiết của quân Mông Cổ	20	1	880	1	\image\item\other\quest\quest_0028_s.spr		32	Bản đồ bố trí hoàn chỉnh của quân Mông Cổ		0	0	100	1		3	0		taskitem				
Binh sĩ bị trói	Binh sĩ bị trói	20	1	881	1	\image\item\other\quest\quest_0090_s.spr		32	Cuối cùng cũng bắt được tên còn sống, cột thật chặt để khỏi chạy thoát.		0	0	100	1		3	0		taskitem				
Mã thảo	Mã thảo (Nhiệm vụ bản đồ mới)	20	1	882	1	\image\item\other\quest\quest_0086_s.spr		32	Thực phẩm thượng hạng cho ngựa.		0	0	100	1		3	0		taskitem				
Bình nước lớn	Bình nước lớn	20	1	883	1	\image\item\other\scriptitem\qm_shuihu.spr		32	Bình thật tinh xảo		0	0	100	1		3	0		taskitem				
Bình nước đầy	Bình nước đầy	20	1	884	1	\image\item\other\scriptitem\qm_shuihu.spr		32	Bình chứa đầy nước		0	0	100	1		3	0		taskitem				
Rìu	Rìu	20	1	885	1	\image\item\other\scriptitem\loulan_luoshenchui.spr		32	Một cây rìu		0	0	100	1		3	0		taskitem				
Gỗ	Gỗ	20	1	886	1	\image\item\other\xoyogame\xianlingmu.spr		32	Một mảnh gỗ		0	0	100	1		3	0		taskitem				
Thanh củi	Thanh củi	20	1	887	1	\image\item\other\quest\quest_0034_s.spr		32	Củi đã đốn xong		0	0	100	1		3	0		taskitem				
Roi da	Roi da	20	1	888	1	\image\item\other\quest\quest_0060_s.spr		32			0	0	100	1		3	0		taskitem				
Ấn sắt	Ấn sắt	20	1	889	1	\image\item\other\quest\quest_0135_s.spr		32			0	0	100	1		3	0		taskitem				
Dao nhỏ	Dao nhỏ	20	1	890	1	\image\item\other\quest\quest_0041_s.spr		32			0	0	100	1		3	0		taskitem				
Nước lạnh	Nước lạnh	20	1	891	1	\image\item\other\scriptitem\zhanshenjiu.spr		32			0	0	100	1		3	0		taskitem				
Mảnh bản đồ 1	Mảnh bản đồ 1	20	1	892	1	\image\item\other\quest\quest_0055_s.spr		32			0	0	100	1		3	0		taskitem				
Mảnh bản đồ 2	Mảnh bản đồ 2	20	1	893	1	\image\item\other\quest\quest_0055_s.spr		32			0	0	100	1		3	0		taskitem				
Mảnh bản đồ 3	Mảnh bản đồ 3	20	1	894	1	\image\item\other\quest\quest_0055_s.spr		32			0	0	100	1		3	0		taskitem				
Mảnh bản đồ 4	Mảnh bản đồ 4	20	1	895	1	\image\item\other\quest\quest_0055_s.spr		32			0	0	100	1		3	0		taskitem				
Mảnh bản đồ 5	Mảnh bản đồ 5	20	1	896	1	\image\item\other\quest\quest_0055_s.spr		32			0	0	100	1		3	0		taskitem				
Mảnh bản đồ 6	Mảnh bản đồ 6	20	1	897	1	\image\item\other\quest\quest_0055_s.spr		32			0	0	100	1		3	0		taskitem				
Mảnh bản đồ 7	Mảnh bản đồ 7	20	1	898	1	\image\item\other\quest\quest_0055_s.spr		32			0	0	100	1		3	0		taskitem				
Mảnh bản đồ 8	Mảnh bản đồ 8	20	1	899	1	\image\item\other\quest\quest_0055_s.spr		32			0	0	100	1		3	0		taskitem				
Bản đồ chiến thuật hoàn chỉnh	Bản đồ chiến thuật hoàn chỉnh	20	1	900	1	\image\item\other\scriptitem\gaizaotu_huwan.spr		32			0	0	100	1		3	0		taskitem				
Túi độc dược	Túi độc dược	20	1	901	1	\image\item\other\quest\quest_0110_s.spr		32			0	0	100	1		3	0		taskitem				
Miếng ghép bản đồ	Miếng ghép bản đồ	20	1	902	1	\image\item\other\quest\quest_0101_s.spr		32			0	0	100	1		3	0		taskitem				
Dũng Sĩ Huấn Lệnh	Dũng Sĩ Huấn Lệnh	20	1	903	1	\image\item\other\scriptitem\huanzhiyu_lv3.spr		32			0	0	100	1		3	0		taskitem				
Công cụ vẽ bản đồ	Công cụ vẽ bản đồ	20	1	904	1	\image\item\other\quest\quest_0121_s.spr		32			0	0	100	1		3	0		taskitem				
Chiến lợi phẩm của quân Mông Cổ	Chiến lợi phẩm của quân Mông Cổ	20	1	905	1	\image\item\other\quest\quest_0078_s.spr		32			0	0	100	1		3	0		taskitem				
La bàn	La bàn	20	1	906	1	\image\item\other\quest\quest_0129_s.spr		32			0	0	100	1		3	0		taskitem				
Giấy da dê	Giấy da dê	20	1	907	1	\image\item\other\quest\quest_0050_s.spr		32			0	0	100	1		3	0		taskitem				
Bản đồ địa hình Tây Hạ	Bản đồ địa hình Tây Hạ	20	1	908	1	\image\item\other\quest\quest_0050_s.spr		32			0	0	100	1		3	0		taskitem				
Quân Cảnh Vệ bị bắt	Quân Cảnh Vệ bị bắt	20	1	909	1	\image\item\other\quest\quest_0095_s.spr		32			0	0	100	1		3	0		taskitem				
Mã thảo	Mã thảo	20	1	910	1	\image\item\other\quest\quest_0086_s.spr		32			0	0	100	1		3	0		taskitem				
Phân ngựa khô	Phân ngựa khô	20	1	911	1	\image\item\other\quest\quest_0061_s.spr		32	Tuy gió đã hóng khô mùi đã bớt đi, nhưng vẫn không thể chịu được, mau lấy mấy tấm lá gói lại.		0	0	100	1		3	0		taskitem				
Bình nước	Bình nước	20	1	912	1	\image\item\other\scriptitem\qm_shuihu.spr		32			0	0	100	1		3	0		taskitem				
Một thùng nước lớn	Một thùng nước lớn	20	1	913	1	\image\item\other\scriptitem\qm_shuihu.spr		32			0	0	100	1		3	0		taskitem				
Mệnh Lệnh Tấn Công 1	Mệnh Lệnh Tấn Công 1	20	1	914	1	\image\item\other\quest\quest_0088_s.spr		32			0	0	100	1		3	0		taskitem				
Mệnh Lệnh Tấn Công 2	Mệnh Lệnh Tấn Công 2	20	1	915	1	\image\item\other\quest\quest_0088_s.spr		32			0	0	100	1		3	0		taskitem				
Mệnh Lệnh Tấn Công 3	Mệnh Lệnh Tấn Công 3	20	1	916	1	\image\item\other\quest\quest_0088_s.spr		32			0	0	100	1		3	0		taskitem				
Mệnh Lệnh Tấn Công 4	Mệnh Lệnh Tấn Công 4	20	1	917	1	\image\item\other\quest\quest_0088_s.spr		32			0	0	100	1		3	0		taskitem				
Mệnh Lệnh Tấn Công 5	Mệnh Lệnh Tấn Công 5	20	1	918	1	\image\item\other\quest\quest_0088_s.spr		32			0	0	100	1		3	0		taskitem				
Mệnh Lệnh Tấn Công 6	Mệnh Lệnh Tấn Công 6	20	1	919	1	\image\item\other\quest\quest_0088_s.spr		32			0	0	100	1		3	0		taskitem				
Mệnh Lệnh Tấn Công 7	Mệnh Lệnh Tấn Công 7	20	1	920	1	\image\item\other\quest\quest_0088_s.spr		32			0	0	100	1		3	0		taskitem				
Mệnh Lệnh Tấn Công 8	Mệnh Lệnh Tấn Công 8	20	1	921	1	\image\item\other\quest\quest_0088_s.spr		32			0	0	100	1		3	0		taskitem				
Sách Mệnh Lệnh Tấn Công hoàn chỉnh	Sách Mệnh Lệnh Tấn Công hoàn chỉnh	20	1	922	1	\image\item\other\quest\quest_0044_s.spr		32			0	0	100	1		3	0		taskitem				
Công cụ ghi chép	Công cụ ghi chép	20	1	923	1	\image\item\other\quest\quest_0121_s.spr		32			0	0	100	1		3	0		taskitem				
Trang sức quý tộc	Trang sức quý tộc	20	1	924	1	\image\item\other\quest\quest_0079_s.spr		32			0	0	100	1		3	0		taskitem				
Ô Đầu Thảo	Ô Đầu Thảo	20	1	925	1	\image\item\other\quest\quest_0036_s.spr		32			0	0	100	1		3	0		taskitem				
Cành đào	Cành đào-Tân thủ	20	1	926	1	\image\item\other\quest\quest_0145_s.spr		32			0	0	100	1		3	0		taskitem				
Thư của Thu Lâm	Thư của Thu Lâm-Tân thủ	20	1	927	1	\image\item\other\quest\quest_0144_s.spr		32	Thư của Thu Lâm để lại trước khi rời khỏi Đào Khê Trấn.<enter><color=yellow>Hãy bảo trọng, đừng manh động<color>		0	0	100	1		3	0		taskitem				
Đèn hoa sen	Đèn hoa sen-Tân thủ	20	1	928	1	\image\item\other\quest\quest_0141_s.spr		32	Đèn hoa sen lung linh, nếu thả cùng chàng thì thật lãng mạn.<enter><color=yellow>Trăng tròn đèn sáng cùng chung ngắm.<color>		0	0	100	1		3	0		taskitem				
Cần câu	Cần câu-Tân thủ	20	1	929	1	\image\item\other\quest\quest_0131_s.spr		32	Cần câu do tiểu buôn tặng, dùng câu cá nhất định sẽ thu hoạch lớn.<enter><color=yellow>Nón trúc xanh, áo tơi lục, không sợ mưa rơi.<color>		0	0	100	1		3	0		taskitem				
Tịch Lịch Đạn	Tịch Lịch Đạn-Tân thủ	20	1	930	1	\image\item\other\quest\quest_0142_s.spr		32	Vũ khí bí mật của Thư Thanh, dùng khi cấp bách.		0	0	100	1		3	0		taskitem				
Sừng Hươu Đen	Sừng Hươu Đen-Tân thủ	20	1	931	1	\image\item\other\quest\quest_0143_s.spr		32	Mẫu Sừng Hươu Đen có mùi lạ.		0	0	100	1		3	0		taskitem				
Bộ trang phục diễn	Bộ trang phục diễn	20	1	932	1	\image\item\other\quest\quest_0146_s.spr		32	Bộ trang phục diễn có mùi hương của đào hát tỷ tỷ.		0	0	100	1		3	0		taskitem				
Lọ thuốc óng ánh	Lọ thuốc óng ánh	20	1	933	1	\image\item\other\quest\quest_0109_s.spr		32	Lọ thuốc xanh óng ánh, nắp được đóng chặt.		0	0	100	1		3	0		taskitem				
Lễ vật bị cướp	Lễ vật bị cướp	20	1	934	1	\image\item\other\scriptitem\huangjbaoxiang.spr		32	Món quà chúc thọ Lã lão gia do nhân sĩ giang hồ và các đại thần chuẩn bị.		0	0	100	1		3	0		taskitem				
Áo Thủy Tặc Tiêu Binh	Áo Thủy Tặc Tiêu Binh	20	1	935	1	\image\item\other\quest\quest_0007_s.spr		32	Áo của Thủy Tặc, có thể dùng để cải trang.		0	0	100	1		3	0		taskitem				
Tục Tự Phổ	Tục Tự Phổ	20	1	936	1	\image\item\other\quest\quest_0028_s.spr		32	Cuốn sách cổ có chữ viết thoăn thoắt hơi mờ.<enter><color=yellow>Cuộc gặp đầu, phong lưu niên thiếu.<color>		0	0	0	1		3	0		taskitem				
Hỏa Diệm Xông Xa	Hỏa Diệm Xông Xa	20	1	937	1	\image\item\other\quest\quest_0034_s.spr		32	Công thành xa bắn tên, uy lực rất lớn.		0	0	0	1		3	0		taskitem				
Hạt sen	Hạt sen	20	1	938	1	\image\item\other\quest\quest_0002_s.spr		32	Hạt sen vị cam, mát.<enter><color=yellow>Thập bình bình vô căn, thái liên liên hữu tử.<color>		0	0	100	1		3	0		taskitem				
Trúc Thanh Hỏa Chiết	Trúc Thanh Hỏa Chiết	20	1	939	1	\image\item\other\quest\quest_0027_s.spr		32	Cuộn giấy màu trúc xanh, một đầu có ít tro tàn.		0	0	0	1		3	0		taskitem				
Hỏa Chiết Nâu	Hỏa Chiết Nâu	20	1	940	1	\image\item\other\quest\quest_0034_s.spr		32	Cuộn giấy màu nâu, một đầu có ít tro tàn.		0	0	0	1		3	0		taskitem				
Hỏa Chiết Son	Hỏa Chiết Son	20	1	941	1	\image\item\other\quest\quest_0047_s.spr		32	Cuộn giấy màu son, một đầu có ít tro tàn.		0	0	0	1		3	0		taskitem				
Xẻng Ôn Thao	Xẻng Ôn Thao	20	1	942	1	\image\item\other\quest\quest_0039_s.spr		32	Xẻng do cao thủ trộm mộ Ôn Thao thời Ngũ Đại Lương Quốc phát minh.		0	0	0	1		3	0		taskitem				
Thiên Thanh Nghiên	Thiên Thanh Nghiên	20	1	943	1	\image\item\other\quest\quest_0102_s.spr		32	Chất liệu quý nhưng nhẹ, cương nhu hài hòa, là báu vật vô giá.<enter><color=yellow>Thủy lục thiên thanh bất khởi trần, phong quang hòa noãn thắng tam Tần.<color>		0	0	0	1		3	0		taskitem				
Rượu Hoa Điêu	Rượu Hoa Điêu	20	1	944	1	\image\item\other\quest\quest_0063_s.spr		32	Rượu ngon của Thiệu Hưng, đựng trong vò gốm được vẽ hình nhân vật nhiều màu sắc.		0	0	0	1		3	0		taskitem				
Sợi Trường Mệnh	Sợi Trường Mệnh	20	1	945	1	\image\item\other\quest\quest_0072_s.spr		32	Quà mừng thôi nôi cho con, tơ ngũ sắc thêu đầy ngôi sao chim thú, có thể trừ tà phòng bệnh.		0	0	0	1		3	0		taskitem				
