Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ExtParam11	ExtParam12	ExtParam13	ExtParam14	ExtParam15	ExtParam16	ExtParam17	ExtParam18	ExtParam19	ExtParam20	Effect
Ly Tâm Thạch (Lung Linh) (Cấp 7)	Bảo thạch tăng chí mạng (cấp 7)	24	1	35	7	\image\item\gem\6_newred.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					35	7																			
Ly Tâm Thạch (Cấp 8)	Bảo Thạch Tăng Chí Mạng (Cấp 8)	24	1	35	8	\image\item\gem\8_newred.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					35	8																			
Thiên Cơ Thạch (vỡ) (cấp 1)	Bảo Thạch (cấp 1) giảm chí mạng	24	1	36	1	\image\item\gem\1_gold.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					36																				
Thiên Cơ Thạch (mòn) (cấp 2)	Bảo Thạch (cấp 2) giảm chí mạng	24	1	36	2	\image\item\gem\2_gold.spr		2	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					36																				
Thiên Cơ Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (cấp 3) giảm chí mạng	24	1	36	3	\image\item\gem\3_gold.spr		3	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					36	3																			
Thiên Cơ Thạch (tinh xảo) (cấp 4)	Bảo Thạch (cấp 4) giảm chí mạng	24	1	36	4	\image\item\gem\4_gold.spr		4	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					36	4																			
Thiên Cơ Thạch (lấp lánh) (cấp 5)	Bảo Thạch (cấp 5) giảm chí mạng	24	1	36	5	\image\item\gem\5_gold.spr		5	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					36	5																			
Thiên Cơ Thạch Óng Ánh (Cấp 6)	Bảo thạch giảm chí mạng (cấp 6)	24	1	36	6	\image\item\huodong\vn_putong6level.spr		6	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					36	6																			
Thiên Cơ Thạch (Lung Linh) (Cấp 7)	Bảo thạch giảm chí mạng (cấp 7)	24	1	36	7	\image\item\gem\6_newgold.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					36	7																			
Thiên Cơ Thạch (Cấp 8)	Bảo Thạch Giảm Chí Mạng (Cấp 8)	24	1	36	8	\image\item\gem\8_newgold.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					36	8																			
Điểm Dật Thạch	Bảo Thạch (cấp 1) tăng kinh nghiệm	24	1	37	1	\image\item\gem\4_blue.spr		1	Bảo Thạch hiếm có, màu sắc huyền ảo.<enter><color=gold>Nhấp chuột phải mở giao diện Khảm nạm.<color>		0	100000	1	50000		0	1		gem					37																				
Tụ Văn Thạch (Cấp 1)	Bảo Thạch (cấp 1) tăng 1 cho kỹ năng cấp 10	24	1	38	1	\image\item\gem\6_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					38	4																			
Tụ Văn Thạch (Cấp 2)	Bảo thạch (cấp 2) tăng 1 cho kỹ năng cấp 10	24	1	38	2	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					38	4																			
Tụ Văn Thạch (Cấp 3)	Kỹ năng cấp 10 + 1 bảo thạch (Cấp 3)	24	1	38	3	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					38	4																			
Mộ Quang Thạch (Cấp 1)	Bảo Thạch (cấp 1) tăng 1 cho kỹ năng cấp 30	24	1	39	1	\image\item\gem\6_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					39	4																			
Mộ Quang Thạch (Cấp 2)	Bảo thạch (cấp 2) tăng 1 cho kỹ năng cấp 30	24	1	39	2	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					39	5																			
Mộ Quang Thạch (Cấp 3)	Kỹ năng cấp 30 + 1 bảo thạch (Cấp 3)	24	1	39	3	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					39	5																			
Trai Tâm Thạch (Cấp 1)	Bảo Thạch (cấp 1) tăng 1 cho kỹ năng cấp 40	24	1	40	1	\image\item\gem\6_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					40	4																			
Trai Tâm Thạch (Cấp 2)	Bảo thạch (cấp 2) tăng 1 cho kỹ năng cấp 40	24	1	40	2	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					40	5																			
Trai Tâm Thạch (Cấp 3)	Kỹ năng cấp 40 + 1 bảo thạch (Cấp 3)	24	1	40	3	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					40	5																			
Chất Cốc Thạch (Cấp 1)	Bảo Thạch (cấp 1) tăng 1 cho kỹ năng cấp 50	24	1	41	1	\image\item\gem\6_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					41	4																			
Chất Cốc Thạch (Cấp 2)	Bảo thạch (cấp 2) tăng 1 cho kỹ năng cấp 50	24	1	41	2	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					41	5																			
Chất Cốc Thạch (Cấp 3)	Kỹ năng cấp 50 + 1 bảo thạch (Cấp 3)	24	1	41	3	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					41	5																			
Quang Chú Thạch (Cấp 1)	Bảo Thạch (cấp 1) tăng 1 cho kỹ năng cấp 60	24	1	42	1	\image\item\gem\6_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					42	4																			
Quang Chú Thạch (Cấp 2)	Bảo thạch (cấp 2) tăng 1 cho kỹ năng cấp 60	24	1	42	2	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					42	5																			
Quang Chú Thạch (Cấp 3)	Kỹ năng cấp 60 + 1 bảo thạch (Cấp 3)	24	1	42	3	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					42	5																			
Trục Nhật Thạch (Cấp 1)	Bảo Thạch (cấp 1) tăng 1 cho kỹ năng cấp 70	24	1	43	1	\image\item\gem\6_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					43	4																			
Trục Nhật Thạch (Cấp 2)	Bảo thạch (cấp 2) tăng 1 cho kỹ năng cấp 70	24	1	43	2	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					43	5																			
Trục Nhật Thạch (Cấp 3)	Kỹ năng cấp 70 + 1 bảo thạch (Cấp 3)	24	1	43	3	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					43	5																			
Đa Thái Thạch (Cấp 1)	Bảo Thạch (cấp 1) tăng 1 cho kỹ năng cấp 90	24	1	44	1	\image\item\gem\6_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					44	4																			
Đa Thái Thạch (Cấp 2)	Bảo thạch (cấp 2) tăng 1 cho kỹ năng cấp 90	24	1	44	2	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					44	5																			
Đa Thái Thạch (Cấp 3)	Kỹ năng cấp 90 + 1 bảo thạch (Cấp 3)	24	1	44	3	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					44	5																			
Huyền Ảnh Thạch (Cấp 1)	Bảo Thạch (cấp 1) tăng 1 cho kỹ năng cấp 100	24	1	45	1	\image\item\gem\6_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					45	4																			
Huyền Ảnh Thạch (Cấp 2)	Bảo thạch (cấp 2) tăng 1 cho kỹ năng cấp 100	24	1	45	2	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					45	5																			
Huyền Ảnh Thạch (Cấp 3)	Kỹ năng cấp 100 +1 bảo thạch (Cấp 3)	24	1	45	3	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					45	5																			
Xích Ngưng Thạch (Cấp 1)	Bảo Thạch (cấp 1) tăng 1 cho kỹ năng cấp 110	24	1	46	1	\image\item\gem\6_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					46	4																			
Xích Ngưng Thạch (Cấp 2)	Bảo thạch (cấp 2) tăng 1 cho kỹ năng cấp 110	24	1	46	2	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					46	5																			
Xích Ngưng Thạch (Cấp 3)	Kỹ năng cấp 110 +1 bảo thạch (Cấp 3)	24	1	46	3	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					46	5																			
Phong Vũ Thạch (Cấp 1)	Bảo Thạch (cấp 1) tăng 1 cho kỹ năng cấp 120	24	1	47	1	\image\item\gem\6_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					47	4																			
Phong Vũ Thạch (Cấp 2)	Bảo thạch (cấp 2) tăng 1 cho kỹ năng cấp 120	24	1	47	2	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					47	5																			
Phong Vũ Thạch (Cấp 3)	Kỹ năng cấp 120 +1 bảo thạch (Cấp 3)	24	1	47	3	\image\item\huodong\vn_skill2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					47	5																			
Phá Thiên Thạch (Cấp 1)	Bảo Thạch (cấp 1) tăng 1 cho kỹ năng sơ cấp	24	1	48	1	\image\item\gem\7_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					48	4																			
Phá Thiên Thạch (Cấp 2)	Bảo thạch (cấp 2) tăng 1 cho kỹ năng mật tịch sơ cấp	24	1	48	2	\image\item\huodong\vn_book2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					48	5																			
Phá Thiên Thạch (Cấp 3)	Kỹ năng Bí Kíp-Sơ + 1 bảo thạch (Cấp 3)	24	1	48	3	\image\item\huodong\vn_book2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					48	5																			
Thúy Ngự Thạch (Cấp 1)	Bảo Thạch (cấp 1) tăng 1 cho kỹ năng trung cấp	24	1	49	1	\image\item\gem\7_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					49	4																			
Thúy Ngự Thạch (Cấp 2)	Bảo thạch (cấp 2) tăng 1 cho kỹ năng mật tịch trung cấp	24	1	49	2	\image\item\huodong\vn_book2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					49	5																			
Thúy Ngự Thạch (Cấp 3)	Kỹ năng Bí Kíp-Trung + 1 bảo thạch (Cấp 3)	24	1	49	3	\image\item\huodong\vn_book2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					49	5																			
Tinh Trần Thạch (Cấp 1)	Bảo Thạch (cấp 1) tăng 1 cho kỹ năng cao cấp	24	1	50	1	\image\item\gem\7_purple.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					50	4																			
Tinh Trần Thạch (Cấp 2)	Bảo thạch (cấp 2) tăng 1 cho kỹ năng mật tịch cao cấp	24	1	50	2	\image\item\huodong\vn_book2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					50	5																			
Tinh Trần Thạch (Cấp 3)	Kỹ năng Bí Kíp-Cao + 1 bảo thạch (Cấp 3)	24	1	50	3	\image\item\huodong\vn_book2level.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					50	5																			
Tuyết Dạ Lạc Thần	Thưởng hoạt động Mỹ Nữ a	24	1	51	1	\image\item\gem\7_red.spr		1	Bảo Thạch hiếm có, màu sắc huyền ảo.<enter><color=gold>Nhấp chuột phải mở giao diện Khảm nạm.<color>		0	100000	1	50000		0	1		gem					53	4																			
Tuyết Vũ Lạc Thần	Thưởng hoạt động Mỹ Nữ a	24	1	51	2	\image\item\gem\7_red.spr		1	Bảo Thạch hiếm có, màu sắc huyền ảo.<enter><color=gold>Nhấp chuột phải mở giao diện Khảm nạm.<color>		0	100000	1	50000		0	1		gem					80	4																			
Mị Vũ Mê Ly	Thưởng hoạt động Mỹ Nữ b	24	1	52	1	\image\item\gem\7_gold.spr		1	Bảo Thạch hiếm có, màu sắc huyền ảo.<enter><color=gold>Nhấp chuột phải mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					54	4																			
Mị Vũ Lạc Thần	Thưởng hoạt động Mỹ Nữ b	24	1	52	2	\image\item\gem\7_gold.spr		1	Bảo Thạch hiếm có, màu sắc huyền ảo.<enter><color=gold>Nhấp chuột phải mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					81	4																			
Thiên Hương Y Nhân	Thưởng hoạt động Mỹ Nữ c	24	1	53	1	\image\item\gem\7_purple.spr		1	Bảo Thạch hiếm có, màu sắc huyền ảo.<enter><color=gold>Nhấp chuột phải mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					55																				
Thanh Cổ Ngọc (Vỡ) (Cấp 1)	Bảo thạch tăng độc ngoại giảm kháng tất cả (Cấp 1)	24	1	56	1	\image\item\gem\1_red.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					56																				
