Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ExtParam11	ExtParam12	ExtParam13	ExtParam14	ExtParam15	ExtParam16	ExtParam17	ExtParam18	ExtParam19	ExtParam20	Effect
民族大团圆卡—傈僳族		18	1	421	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>傈僳族最早生活在四川、云南交界的金沙江流域一带，后因战争等原因，逐步迁到滇西怒江地区定居下来。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—佤族		18	1	422	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>佤族分布在云南省西部和西南部、澜沧江以西和怒江以东的怒山山脉南段。受傣族影响信奉小乘佛教，部分地区传入了基督教。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—畲族		18	1	423	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>畲族自称“山哈”，意为住在山里的客户，传说畲族的祖籍是广东潮州。主要分布在福建福安、浙江景宁、广东、江西、安徽等省，多数与汉族杂居。畲族群众特别喜欢唱山歌，“畲歌”是畲族文化中的明珠。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—高山族		18	1	424	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter> 高山族是台湾省境内少数民族的统称，包括了十多个族群。高山族民族来源是多源性的，但主要来自中国大陆东南沿海的古越人的一支。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—拉祜族		18	1	425	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>“拉祜”一词是这个民族语言中的一个词汇，“拉”为虎，“祜”为将肉烤香的意思。因此，在历史上拉祜族被称做“猎虎的民族”。拉祜族信仰大乘佛教和基督教。有春节、火把节和新米节等。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—水族		18	1	426	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>水族自称“海水”，意为水人。早在秦汉以前，岭南地区以及东南沿海一带就居住着许多部落，据考水族是从其中一个叫做“骆越”的部落发展起来的。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—东乡族		18	1	427	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>东乡族是十四世纪后半叶由聚居在东乡的许多不同民族成份融合而成的，其中主要为信仰伊斯兰教的回族人和蒙古人。“花儿”是东乡族喜欢的歌舞形式。东乡人的乐器有“四弦子”、笛子和泥制吹器等。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—纳西族		18	1	428	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>纳西族的族源属古代羌人向南迁徙的一个支系。早在一千多年前，纳西族创造了这个民族珍贵的文化遗产—东巴象形文字和用这种文字写成的东巴经。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—景颇族		18	1	429	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>景颇族由唐代“寻传”部落的一部分发展而来。主要从事农业，盛产珍贵的木材和各种药材。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—柯尔克孜族		18	1	430	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>“柯尔克孜”是民族自称，其含义有多种解释：“四十个部落”、“四十个姑娘”、“山里放牧人”或“草原人”等。信奉伊斯兰教，也有一部分信仰喇嘛教。主要经营牧业，兼营农业和以畜产品加工为主的手工业。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—土族		18	1	431	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>土族自称“蒙古勒”或“蒙古尔孔”（意为蒙古人），旧称“青海土人”，藏族称之为“霍尔”。在民族形成过程中主要与吐谷浑、蒙古诸族有渊源关系。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—达斡尔族		18	1	432	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>达斡尔族主要聚居在内蒙古自治区和黑龙江省，少数居住在新疆塔城县。“达斡尔”意即“开拓者”。族源契丹。以狩猎和农业为主，渔业也比较发达。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—仫佬族		18	1	433	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>仫佬族，在他们本民族的语言中，“仫佬”一词就是“母亲”的意思。信奉道教，有的信佛教。主要聚居于广西罗城等县，其余散居在罗城附近的宜山、柳坡、都安等地。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—羌族		18	1	434	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>羌族现主要聚居在四川西部茂汶，其余散居在汶川、理县、黑水、松潘等地。自称“尔玛”，意为“本地人”。其族源可溯至三千多年前的左羌人。今天的羌族是古代羌族人中保留下来的一支。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—布朗族		18	1	435	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>布朗族是中国古老的少数民族之一。主要聚居在云南省西部的西双版纳傣族自治州勐海景洪县和临沧地区的双江、永德、云县、耿马，思矛地区的澜沧、墨江等县。布朗族山区是驰名中外的普洱茶的重要产区。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—撒拉族		18	1	436	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>撒拉族主要聚居在地处黄河沿岸的青海省循化地区。撒拉族男儿，多以上山伐木、下河板筏为生。此外，养蜂是撒拉人最喜爱的副业生产，园艺也是他们的特长。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—毛南族		18	1	437	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>毛南族是岭西的土著民族。唐以前的傣、宋元明的伶是他们的祖先，与古代的百越也有关系。毛南族大多信仰道教，崇拜多神。主要经营农业、雕刻、编织竹器、牧养菜牛。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—仡佬族		18	1	438	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>仡佬族即中国古代“僚人”，散居在贵州省西部的织金、黔西、六枝、关岭等２０多个县，主要从事农业。手工打铁业比较发达，因此，史书上把有些地方的仡佬称为“打铁仡佬”。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—锡伯族		18	1	439	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>关于锡伯族的族源主要有两种说法：一种说法认为，锡伯族源于古代的鲜卑；另一种认为，锡伯是地名，居住在这一地区的人因而得名。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—阿昌族		18	1	440	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>据元代史书记载，阿昌族是金齿区域的８种民族之一，明、清史书多写为“峨昌”或“蛾昌”。阿昌族主要节日有会街节、窝罗节、泼水节等。主要从事农业，以种植水稻闻名。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—普米族		18	1	441	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>普米族的族源属于中国古代西北游牧民族氏羌支系，“普米”意为白人。普米族群众崇拜神，祭祀祖先，还有信仰喇嘛教和道教的。主要从事农牧业生产，兼营家庭手工业。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—塔吉克族		18	1	442	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>塔吉克族虽然有欧罗巴人种的特征，但从远古时代起，他们就生息繁衍在中国这块土地上。没有本民族的文字，普遍使用维吾尔文。信仰伊斯兰教，原属逊尼派，１８世纪初改为什叶派的支派伊斯玛仪勒派。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—怒族		18	1	443	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>怒族是云南的古老民族之一，主要分布在云南省怒江傈僳族自治州的福贡县、贡山独龙族自治县、兰坪白族普米族自治县和迪庆藏族自治州的维西傈僳族自治县等地。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—乌孜别克族		18	1	444	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>乌孜别克族人最早居住在中亚各地，元朝时称为“月即别”、“月祖伯”等，１５世纪，逐渐形成民族。从１６世纪起他们沿着古代“丝绸之路”，经新疆到内地经商，并在新疆各地安家落户。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—俄罗斯族		18	1	445	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>俄罗斯族是从１８世纪后逐渐从沙皇俄国南迁到中国新疆等地的少数民族。多信东正教，使用俄罗斯语和俄文，也用汉、维、哈文。俄罗斯语属印欧语系。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—鄂温克族		18	1	446	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>鄂温克族人主要分布在中国东北黑龙江省讷河县和内蒙古自治区。鄂温克是民族自称，意思是“住在大山林里的人们”。大部分鄂温克人以放牧为生，其余从事农耕。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—德昂族		18	1	447	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>德昂族原名“崩龙族”。。“崩龙”是他称，非本民族的自称，德昂族各支系中三分之二以上的人自称“德昂”，意思是“石岩”。主要从事农业，种植水稻、玉米、荞子、薯类等，擅长种茶。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—保安族		18	1	448	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>保安族因信仰伊斯兰教和风俗习惯与当地回族略同，又被称为“保安回”。还保存了一些游牧民族的习惯，如喜爱摔跤、善骑射等。保安族以米面为主，吃牛羊肉，忌吃猪、马、驴、狗和一切凶兽猛禽肉。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—裕固族		18	1	449	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>裕固族起源于唐代游牧在鄂尔浑河流域的回鹘。９世纪中叶，其中一支迁至甘肃河西走廊一带，史称“河西回鹘”。明初，陆续迁至祁连山一带，逐渐形成了裕固族。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—京族		18	1	450	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>京族，历史上自称为“京”、“越”或“安南”，主要聚居在素有“京族三岛”之称的广西壮族自治区防城各族自治县江平乡的澫尾、巫头、山心三个小岛上，其余分布在谭吉、红坎、恒望及钦县。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—塔塔尔族		18	1	451	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>塔塔尔族主要分布在新疆伊宁、塔城、乌鲁木齐等城市，古称鞑靼。“塔塔尔”一词原意为“茅舍”。主要经营商业和手工业。信仰伊斯兰教。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—独龙族		18	1	452	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>独龙族曾被称为“俅人”、“曲人”、“洛”、“曲洛”等。独龙语与贵山怒族语言基本相通，独龙族属汉藏语系藏缅语族。没有本民族的文字。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—鄂伦春族		18	1	453	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>鄂伦春族的族名始见于清初。“鄂伦春”一词有两种含义：“使用驯鹿的人”和“山岭上的人”。主要分布于内蒙古自治区和黑龙江省呼玛、逊克、爱辉、嘉阴等县。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—赫哲族		18	1	454	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>赫哲族主要分布在中国东北黑龙江省的黑龙江、乌苏里江和松花江沿岸。是明代女真人的一个分支，中国北方唯一的依靠渔猎为生的民族。其族称来源于赫哲人的自称“赫真”，意为“下游”、“东方”。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—门巴族		18	1	455	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>门巴族主要聚居在西藏墨脱、林芝、错那等县。“门巴”意为居住在门隅的人。民歌曲调优美，流传久远。其中以“萨玛”酒歌和“加鲁”情歌最为奔放、动人。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—珞巴族		18	1	456	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>珞巴族主要分布在西藏东南部的洛渝地区，少数聚居于米林、墨脱、察隅、隆子、朗县一带。珞巴，是藏族对他们的称呼，意为南方人。多信巫教。主要从事农业，兼营狩猎，擅长射箭。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
民族大团圆卡—基诺族		18	1	457	1	\image\item\huodong\minzuka_s.spr	\image\item\huodong\minzuka.spr	32	<enter><enter><enter>基诺族聚居于云南省西双版纳傣族自治州景洪县基诺乡及其附近地区。基诺族自称“基诺”，汉文译称“攸乐”。相信万物有灵，崇拜祖先，尊奉诸葛孔明。<enter><color=gold>右键使用加入收藏册<color>		0	2	1	100000		1	1		guoqing_card			1																						
