MissileId	MissileName	MoveKind	NegativeDirection	PenetrateBarrier	ColFollowTarget	MissileHeight	CollidRange	RangeType	DmgRange	CanRepeatDamage	DmgInterval	LifeTime	Speed	Zspeed	Zacc	LoopPlay	SubLoop	SubStart	SubStop	ColVanish	AutoExplode	MissRate	MultiShow	Param1	Param2	Param3	HurtRandX	HurtRandY	BlurMaxNum	BlurDistance	BlurAlphaAttenuateP	HideWait2FlyEffect	UseNpcBlur1	NpcBlurAnimal1	AnimalStartAlpha1	AnimalChangeAlpha1	AnimFile1	SndFile1	UseNpcBlur2	NpcBlurAnimal2	AnimalStartAlpha2	AnimalChangeAlpha2	AnimFile2	SndFile2	UseNpcBlur3	NpcBlurAnimal3	AnimalStartAlpha3	AnimalChangeAlpha3	AnimFile3	SndFile3	UseNpcBlur4	NpcBlurAnimal4	AnimalStartAlpha4	AnimalChangeAlpha4	AnimFile4	SndFile4	AnimFileB1	SndFileB1	AnimFileB2	SndFileB2	AnimFileB3	SndFileB3	AnimFileB4	SndFileB4	RedLum	GreenLum	BlueLum	LightRadius
339	雷霆诀	0			1	10	51	0	51	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																																					255	255	255	0
340	惊天一剑	0			1	10	0	0	0	0	109	108	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	0																																					255	255	255	0
341	惊天一剑子	1			1	10	1	0	1	0	0	7	80	0	0	1	0	0	0	0	0	0	0	0	0	0	50	0															\image\effect\fightskill\daliduanshi\ds_110_jtyj_c.spr	\audio\fightskill\gaibang\gb_txwg_f.wav											\image\effect\fightskill\daliduanshi\ds_110_jtyj_d.spr										255	255	255	0
342	npc雪拥蓝关	1			0	10	1	0	1	0	0	24	50	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																																					255	255	255	0
343	npc雪拥蓝关子	1			0	10	1	0	1	0	0	20	60	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\emei\em_50_jyfg_c2.spr	\audio\fightskill\emei\em_sxtg_f.wav																					255	255	255	0
344	npc剑阵_飞行	1			0	10	11	0	11	0	12	6	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\npc\jianzhen.spr	\audio\fightskill\wudang\wd_bjef_f.wav																					255	255	255	0
345	npc剑阵_固定	0			0	10	9	0	9	0	11	541	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\npc\jianzhen.spr	\audio\fightskill\wudang\wd_bjef_f.wav																					255	255	255	0
346	npc_自身范围多段攻击	0			0	10	11	0	11	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\rage_gold_d.spr	\audio\fightskill\shaolin\sl_dmdj_c.wav																					255	255	255	0
347	npc_分光掠影	1			1	10	3	0	3	0	0	10	80	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	100	50												\image\feature\npc\enemy\enemy084\enemy084_at01.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav																					255	255	255	0
348	npc_刀气子	1			1	10	1	0	1	0	0	10	40	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\shaolin\sl_10_fmdf_c.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav																					255	255	255	0
349	npc太极相生子	0			1	10	5	0	5	0	6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	60	20												\image\effect\fightskill\wudang\wd_50_wwwj_c.spr																						255	255	255	0
350	npc金属性自身范围攻击	0			1	10	9	0	9	0	12	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\shaolin\sl_10_fmdf_a.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav											\image\effect\fightskill\npc\npc_l_range_gold_d.spr	\audio\fightskill\shaolin\sl_pjdf_c.wav									255	255	255	0
351	npc木属性自身范围攻击	0			1	10	9	0	9	0	12	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\mingjiao\mj_50_wwjf_a.spr	\audio\fightskill\tangmen\tm_zxj_f.wav											\image\effect\fightskill\npc\npc_l_range_wood_d.spr	\audio\fightskill\wudu\wu_wxg_c.wav									255	255	255	0
352	npc水属性自身范围攻击	0			1	10	9	0	9	0	12	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_10_fhxy_a.spr	\audio\fightskill\emei\em_sxtg_f.wav											\image\effect\fightskill\npc\npc_l_range_water_d.spr	\audio\fightskill\emei\cy_fjcx_c.wav									255	255	255	0
353	npc火属性自身范围攻击	0			1	10	9	0	9	0	12	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_10_cyrx_a.spr	\audio\fightskill\tianren\tr_tzly_f.wav											\image\effect\fightskill\npc\npc_l_range_fire_d.spr	\audio\fightskill\gaibang\gb_klyh_c.wav									255	255	255	0
354	npc土属性自身范围攻击	0			1	10	9	0	9	0	12	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\wudang\wd_10_bjef_d.spr	\audio\fightskill\wudang\wd_bjef_f.wav											\image\effect\fightskill\npc\npc_l_range_earth_d.spr	\audio\fightskill\tianwang\tw_jlz_c.wav									255	255	255	0
355	npc目标范围攻击	0			1	10	9	0	9	0	12	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianwang\tw_90_clj_d.spr	\audio\fightskill\tianwang\tw_clj_c.wav											\image\effect\fightskill\npc\npc_l_range_gold_d.spr	\audio\fightskill\shaolin\sl_pjdf_c.wav									255	255	255	0
356	npc定点下落攻击	0			0	240	1	0	1	0	19	17	0	-30720	1024	1	0	0	0	0	1	0	0	0	0	0	0	0															\image\effect\fightskill\tianren\tr_90_twlx_c.spr	\audio\fightskill\tianren\tr_twlx_f.wav											\image\effect\fightskill\tianren\tr_90_twlx_c.spr	\audio\fightskill\tianren\tr_twlx_c.wav									255	255	255	0
357	npc定点下落攻击子	0			1	10	6	1	6	0	4	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tianren\tr_90_yhfc_d.spr													\audio\fightskill\tianren\tr_yhfc_c.wav									255	255	255	0
358	npc中程金属性穿透气攻击	1			1	10	1	0	1	0	0	10	35	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_gold_c.spr												\image\effect\fightskill\npc\npc_l_range_gold_d.spr	\audio\fightskill\shaolin\sl_pjdf_c.wav									255	255	255	0
359	npc中程木属性穿透气攻击	1			1	10	1	0	1	0	0	10	35	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_wood_c.spr												\image\effect\fightskill\npc\npc_l_range_wood_d.spr	\audio\fightskill\wudu\wu_wxg_c.wav									255	255	255	0
360	npc中程水属性穿透气攻击	1			1	10	1	0	1	0	0	10	35	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_water_c.spr												\image\effect\fightskill\npc\npc_l_range_water_d.spr	\audio\fightskill\emei\cy_fjcx_c.wav									255	255	255	0
361	npc中程火属性穿透气攻击	1			1	10	1	0	1	0	0	10	35	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_fire_c.spr												\image\effect\fightskill\npc\npc_l_range_fire_d.spr	\audio\fightskill\gaibang\gb_klyh_c.wav									255	255	255	0
362	npc中程土属性穿透气攻击	1			1	10	1	0	1	0	0	10	35	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_earth_c.spr												\image\effect\fightskill\npc\npc_l_range_earth_d.spr	\audio\fightskill\tianwang\tw_jlz_c.wav									255	255	255	0
363	冰雹	0			0	10	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\cuiyan\cy_110_smmf_d.spr																						255	255	255	0
364	npc远程金属性气攻击stab	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_gold_c.spr												\image\effect\fightskill\npc\npc_l_range_gold_d.spr	\audio\fightskill\shaolin\sl_pjdf_c.wav									255	255	255	0
365	npc远程木属性气攻击stab	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_wood_c.spr												\image\effect\fightskill\npc\npc_l_range_wood_d.spr	\audio\fightskill\wudu\wu_wxg_c.wav									255	255	255	0
366	npc远程水属性气攻击stab	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_10_fjcx_c.spr												\image\effect\fightskill\npc\npc_l_range_water_d.spr	\audio\fightskill\emei\cy_fjcx_c.wav									255	255	255	0
367	npc远程火属性气攻击stab	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_fire_c.spr												\image\effect\fightskill\npc\npc_l_range_fire_d.spr	\audio\fightskill\gaibang\gb_klyh_c.wav									255	255	255	0
368	npc远程土属性气攻击stab	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_earth_c.spr												\image\effect\fightskill\npc\npc_l_range_earth_d.spr	\audio\fightskill\tianwang\tw_jlz_c.wav									255	255	255	0
369	冰雹子_无特效	0			1	450	0	0	0	0	0	30	0	-30720	1024	1	0	0	0	0	1	0	0	0	0	0	0	0																																					255	255	255	0
370	npc远程金属性气攻击hack	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_gold_c.spr												\image\effect\fightskill\npc\npc_l_range_gold_d.spr	\audio\fightskill\shaolin\sl_pjdf_c.wav									255	255	255	0
371	npc远程木属性气攻击hack	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\wudu\wu_10_xdds_c.spr												\image\effect\fightskill\npc\npc_l_range_wood_d.spr	\audio\fightskill\wudu\wu_wxg_c.wav									255	255	255	0
372	npc远程水属性气攻击hack	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_90_bzwy_c.spr												\image\effect\fightskill\npc\npc_l_range_water_d.spr	\audio\fightskill\emei\cy_fjcx_c.wav									255	255	255	0
373	npc远程火属性气攻击hack	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_10_ymtb_c.spr												\image\effect\fightskill\npc\npc_l_range_fire_d.spr	\audio\fightskill\gaibang\gb_klyh_c.wav									255	255	255	0
374	npc远程土属性气攻击hack	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_earth_c.spr												\image\effect\fightskill\npc\npc_l_range_earth_d.spr	\audio\fightskill\tianwang\tw_jlz_c.wav									255	255	255	0
375	npc扣蓝光环	0			1	10	41	0	41	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\emei\em_50_jyfg_d.spr	\audio\fightskill\wudu\wu_wxg_c.wav									255	255	255	0
376	kin圣火燎原子	0			1	10	4	0	4	0	9	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\mingjiao\mj_50_wwjf_d.spr																						255	255	255	0
377	npc定点多次攻击子	0			1	10	3	0	3	0	3	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tianren\tr_90_yhfc_d.spr													\audio\fightskill\tianren\tr_yhfc_c.wav									255	255	255	0
378	npc冰心仙子子	1			1	10	3	0	3	0	0	20	120	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50	5	60	10												\image\effect\fightskill\cuiyan\cy_90_bxxz_c.spr	\audio\fightskill\cuiyan\cy_bxxz_f.wav											\image\effect\fightskill\cuiyan\cy_90_bxxz_d.spr	\audio\fightskill\cuiyan\cy_bxxz_c.wav									255	255	255	0
379	npc冰心仙子	1			1	10	1	0	1	0	12	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_90_bxxz_c.spr	\audio\fightskill\cuiyan\cy_bxxz_f.wav											\image\effect\fightskill\cuiyan\cy_90_bxxz_d.spr	\audio\fightskill\cuiyan\cy_bxxz_c.wav									255	255	255	0
380	cbt残阳如血火墙	0			1	10	3	0	3	0	9	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_10_cyrx_a.spr	\audio\fightskill\tianren\tr_twlx_f.wav																					255	255	255	0
381	cbt雷动九天	0			1	10	8	0	8	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\rage_earth_c1.spr	\audio\fightskill\kunlun\kl_axxf_c.wav											\image\effect\fightskill\kunlun\kl_90_axxf_d.spr	\audio\fightskill\tangmen\tm_jgfx_c.wav									255	255	255	0
382	cbt_冻结	0			1	10	8	0	8	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																																					255	255	255	0
383	npc恶狗拦路	0			1	10	7	0	7	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																																					255	255	255	0
384	npc怒爆_外圈	0			1	10	11	0	11	0	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\rage_gold_c.spr	\audio\fightskill\shaolin\sl_fmgf_c.wav												\audio\fightskill\shaolin\sl_pjdf_c.wav									255	255	255	0
385	npc怒爆_内圈	0			1	10	7	0	7	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																																					255	255	255	0
386	npc怒爆_中心	0			1	10	3	0	3	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																																					255	255	255	0
387	npc怒爆_飞行	1			1	10	1	0	1	0	0	40	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																																					255	255	255	0
388	npc_刀气	1			1	10	3	0	3	0	0	7	80	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\shaolin\sl_10_fmdf_c.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav																					255	255	255	0
389	npc吸星大法	0			1	10	41	0	41	0	14	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																											\image\effect\fightskill\shaolin\sl_10_fmdf_a.spr	\audio\fightskill\wudu\wu_wxg_c.wav									255	255	255	0
390	npc业火焚城	3			1	10	9	0	9	0	9	330	80	0	0	1	0	0	0	0	0	0	0	0	0	192	0	0	3	32	0												\image\effect\fightskill\tianren\tr_50_tsth_d1.spr	\audio\fightskill\tianren\tr_tsth_f.wav												\audio\fightskill\tianren\tr_yhfc_c.wav									255	255	255	0
391	npc勾魂阱	0			0	10	3	0	3	0	18	540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tangmen\tm_30_ghj_b.spr												\image\effect\fightskill\tangmen\tm_30_ghj_d.spr	\audio\fightskill\tangmen\tm_csc_c.wav									255	255	255	0
392	npc雪花六出	0			0	10	3	0	3	0	13	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\emei\em_50_fxcy_b.spr																						255	255	255	0
393	xoyo无形蛊	0			1	10	25	0	25	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\wudu\wu_30_wxg_d.spr	\audio\fightskill\wudu\wu_wxg_c.wav									255	255	255	0
394	云龙九现_boss024	0			0	10	3	0	3	0	9	36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	32	0												\image\feature\npc\enemy\boss024\boss024_at02.spr																						255	255	255	0
395	天下三分_boss024	1			0	10	5	0	5	0	0	8	80	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	64	0												\image\feature\npc\enemy\boss024\boss024_at02.spr																						255	255	255	0
396	npc不尽长江	1			1	10	5	0	5	0	0	20	27	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50	6	35	8												\image\effect\fightskill\cuiyan\cy_50_bhcs_c.spr	\audio\fightskill\cuiyan\cy_bhcs_f.wav																					255	255	255	0
397	npc层峦叠嶂	1			0	10	1	0	1	0	0	3	70	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																																					255	255	255	0
398	npc层峦叠嶂	1			0	10	1	0	1	0	0	15	32	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																																					255	255	255	0
399	npc层峦叠嶂子子	0			0	10	3	0	3	0	36	540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tangmen\tm_30_ghj_b.spr												\image\effect\fightskill\tangmen\tm_30_ghj_d.spr	\audio\fightskill\tangmen\tm_csc_c.wav									255	255	255	0
400	慑魂月影	1			1	10	1	0	1	0	0	13	40	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tangmen\tm_90_shyy_c.spr	\audio\fightskill\tangmen\tm_shyy_f.wav												\audio\fightskill\tangmen\tm_shyy_c.wav									255	255	255	0
401	银刀射月	0			1	10	4	1	4	0	5	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																											\image\effect\fightskill\tangmen\tm_90_ydsy_d.spr										255	255	255	0
402	夺魂镖	1			1	10	1	0	1	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_10_dhb_c.spr	\audio\fightskill\tangmen\tm_dhb_f.wav											\image\effect\fightskill\tangmen\tm_10_dhb_d.spr	\audio\fightskill\tangmen\tm_dhb_c.wav									255	255	255	0
403	散花镖	1			1	10	1	0	1	0	0	13	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_50_shb_c.spr	\audio\fightskill\tangmen\tm_shb_f.wav											\image\effect\fightskill\tangmen\tm_10_dhb_d.spr	\audio\fightskill\tangmen\tm_shb_c.wav									255	255	255	0
404	九宫飞星	100			1	10	1	0	1	0	0	32	32	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_90_jgfx_c.spr	\audio\fightskill\tangmen\tm_jgfx_f.wav											\image\effect\fightskill\tangmen\tm_90_jgfx_d.spr	\audio\fightskill\tangmen\tm_jgfx_c.wav									255	255	255	0
405	遗踪何在	0			1	520	0	1	0	0	51	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\sd_snow_road_c.spr																						255	255	255	0
406	九天狂雷	0			1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\wudu\wu_10_jtkl_d.spr	\audio\fightskill\wudu\wu_jtkl_c.wav									255	255	255	0
407	年兽攻城_鞭炮攻击	0			0	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\public\longtun_d.spr	\audio\fightskill\wudu\wu_hxjm_c.wav									255	255	255	0
408	冰魄寒光	0			1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\wudu\wu_30_bphg_d.spr	\audio\fightskill\wudu\wu_bphg_c.wav									255	255	255	0
409	掌丐120子	0			1	10	3	1	3	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																																					255	255	255	0
410	剑心通明	0			1	10	3	1	3	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																																					255	255	255	0
411	炼狱腐蛊子	0			1	10	13	1	13	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																																					255	255	255	0
412	断筋腐骨	0			1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\wudu\wu_90_djfg_d.spr	\audio\fightskill\wudu\wu_djfg_c.wav									255	255	255	0
413	穿衣破甲	0			1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\wudu\wu_90_cypj_d.spr	\audio\fightskill\wudu\wu_cypj_c.wav									255	255	255	0
414	一叶知秋	1			1	10	1	0	1	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\emei\em_10_yyzq_c.spr	\audio\fightskill\emei\em_yyzq_f.wav											\image\effect\fightskill\emei\em_10_yyzq_d.spr	\audio\fightskill\emei\em_yyzq_c.wav									255	255	255	0
415	玉泉洗尘	0			1	10	6	1	6	0	22	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\emei\em_90_yqxc_c.spr	\audio\fightskill\emei\em_yqxc_f.wav											\image\effect\fightskill\emei\em_90_yqxc_d.spr	\audio\fightskill\emei\em_yqxc_c.wav									255	255	255	0
416	普渡众生	0			1	10	41	0	41	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																																					255	255	255	0
417	束缚咒	0			1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\tianren\tr_30_sfz_d.spr	\audio\fightskill\tianren\tr_sfz_c.wav									255	255	255	0
418	幻影飞狐	0			1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\tianren\tr_50_hyfh_d.spr	\audio\fightskill\tianren\tr_hyfh_c.wav									255	255	255	0
419	亢龙有悔	1			1	10	9	1	9	0	0	13	40	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_50_klyh_c.spr	\audio\fightskill\gaibang\gb_klyh_f.wav											\image\effect\fightskill\gaibang\gb_50_klyh_d.spr	\audio\fightskill\gaibang\gb_klyh_c.wav									255	255	255	0
420	逆转心经	0			1	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\tianren\tr_70_nzxj_d.spr	\audio\fightskill\tianren\tr_nzxj_c.wav									255	255	255	0
421	百毒不侵	0			0	10	9	0	9	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\kunlun\kl_10_bdbq_d.spr	\audio\fightskill\kunlun\kl_bdbq_c.wav									255	255	255	0
422	虚空闪影	0			0	10	9	0	9	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\kunlun\kl_10_xksy_d.spr	\audio\fightskill\kunlun\kl_xksy_c.wav									255	255	255	0
423	欺寒傲雪	0			0	10	9	0	9	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\kunlun\kl_50_qhax_d.spr	\audio\fightskill\kunlun\kl_qhax_c.wav									255	255	255	0
424	虚空闪影_vip	0			1	10	21	0	21	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																																					255	255	255	0
425	真火抗力	0			0	10	9	0	9	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\kunlun\kl_70_zhkl_d.spr	\audio\fightskill\kunlun\kl_zhkl_c.wav									255	255	255	0
426	虚空闪影_vip特效	1			1	0	0	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0				1							1	0	204	12																							255	255	255	0
427	金刚不破	0			0	10	4	1	4	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\kunlun\kl_90_jgbp_d.spr	\audio\fightskill\kunlun\kl_jgbp_c.wav									255	255	255	0
428	Boss-万剑必杀扩散子	0			1	10	4	1	4	0	17	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\emei\em_50_jyfg_c.spr	\audio\fightskill\emei\em_jyfg_f.wav											\image\effect\fightskill\emei\em_50_jyfg_d.spr	\audio\fightskill\emei\em_jyfg_c.wav									255	255	255	0
429	npc六脉神剑	5			1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0															\image\effect\fightskill\daliduanshi\ds_90_lmsj_c.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav											\image\effect\fightskill\daliduanshi\ds_90_lmsj_d.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
430	npc六脉神剑子1	5			1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0															\image\effect\fightskill\daliduanshi\ds_90_lmsj_c1.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav											\image\effect\fightskill\daliduanshi\ds_90_lmsj_d1.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
431	npc六脉神剑子2	5			1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0															\image\effect\fightskill\daliduanshi\ds_90_lmsj_c2.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav											\image\effect\fightskill\daliduanshi\ds_90_lmsj_d2.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
432	npc六脉神剑子3	5			1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0															\image\effect\fightskill\daliduanshi\ds_90_lmsj_c3.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav											\image\effect\fightskill\daliduanshi\ds_90_lmsj_d3.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
433	npc六脉神剑子4	5			1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0															\image\effect\fightskill\daliduanshi\ds_90_lmsj_c4.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav											\image\effect\fightskill\daliduanshi\ds_90_lmsj_d4.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
434	npc六脉神剑子5	5			1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0															\image\effect\fightskill\daliduanshi\ds_90_lmsj_c5.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav											\image\effect\fightskill\daliduanshi\ds_90_lmsj_d5.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
