Id	Faction	nRoute	Sex	szGDPL
76	1	2	1	"2,4,60,10"
76	2	1	1	"2,4,60,10"
76	2	2	1	"2,4,60,10"
76	3	1	1	"2,4,70,10"
76	3	2	1	"2,4,70,10"
76	4	1	1	"2,4,70,10"
76	4	2	1	"2,4,70,10"
76	5	1	1	"2,4,80,10"
76	5	2	1	"2,4,80,10"
76	6	1	1	"2,4,80,10"
76	6	2	1	"2,4,80,10"
76	7	1	1	"2,4,90,10"
76	7	2	1	"2,4,90,10"
76	8	1	1	"2,4,90,10"
76	8	2	1	"2,4,90,10"
76	9	1	1	"2,4,100,10"
76	9	2	1	"2,4,100,10"
76	10	1	1	"2,4,100,10"
76	10	2	1	"2,4,100,10"
76	11	1	1	"2,4,70,10"
76	11	2	1	"2,4,70,10"
76	12	1	1	"2,4,80,10"
76	12	2	1	"2,4,80,10"
76	13	1	1	"2,4,100,10"
76	13	2	1	"2,4,100,10"
77	1	1	0	"2,3,232,10"
77	1	2	0	"2,3,212,10"
77	2	1	0	"2,3,212,10"
77	2	2	0	"2,3,212,10"
77	3	1	0	"2,3,252,10"
77	3	2	0	"2,3,252,10"
77	4	1	0	"2,3,252,10"
77	4	2	0	"2,3,272,10"
77	5	1	0	"2,3,312,10"
77	5	2	0	"2,3,312,10"
77	6	1	0	"2,3,312,10"
77	6	2	0	"2,3,312,10"
77	7	1	0	"2,3,352,10"
77	7	2	0	"2,3,352,10"
77	8	1	0	"2,3,332,10"
77	8	2	0	"2,3,352,10"
77	9	1	0	"2,3,392,10"
77	9	2	0	"2,3,372,10"
77	10	1	0	"2,3,392,10"
77	10	2	0	"2,3,392,10"
77	11	1	0	"2,3,252,10"
77	11	2	0	"2,3,252,10"
77	12	1	0	"2,3,292,10"
77	12	2	0	"2,3,312,10"
77	13	1	0	"2,3,1404,10"
77	13	2	0	"2,3,1404,10"
77	1	1	1	"2,3,242,10"
77	1	2	1	"2,3,222,10"
77	2	1	1	"2,3,222,10"
77	2	2	1	"2,3,222,10"
77	3	1	1	"2,3,262,10"
77	3	2	1	"2,3,262,10"
77	4	1	1	"2,3,262,10"
77	4	2	1	"2,3,282,10"
77	5	1	1	"2,3,322,10"
77	5	2	1	"2,3,322,10"
77	6	1	1	"2,3,322,10"
77	6	2	1	"2,3,322,10"
77	7	1	1	"2,3,362,10"
77	7	2	1	"2,3,362,10"
77	8	1	1	"2,3,342,10"
77	8	2	1	"2,3,362,10"
77	9	1	1	"2,3,402,10"
77	9	2	1	"2,3,382,10"
77	10	1	1	"2,3,402,10"
77	10	2	1	"2,3,402,10"
77	11	1	1	"2,3,262,10"
77	11	2	1	"2,3,262,10"
77	12	1	1	"2,3,302,10"
77	12	2	1	"2,3,322,10"
77	13	1	1	"2,3,1414,10"
77	13	2	1	"2,3,1414,10"
78	1	1	0	"2,5,60,10"
78	1	2	0	"2,5,60,10"
78	2	1	0	"2,5,60,10"
78	2	2	0	"2,5,60,10"
78	3	1	0	"2,5,70,10"
78	3	2	0	"2,5,70,10"
78	4	1	0	"2,5,70,10"
78	4	2	0	"2,5,70,10"
78	5	1	0	"2,5,80,10"
78	5	2	0	"2,5,80,10"
78	6	1	0	"2,5,80,10"
78	6	2	0	"2,5,80,10"
78	7	1	0	"2,5,90,10"
78	7	2	0	"2,5,90,10"
78	8	1	0	"2,5,90,10"
78	8	2	0	"2,5,90,10"
78	9	1	0	"2,5,100,10"
78	9	2	0	"2,5,100,10"
78	10	1	0	"2,5,100,10"
78	10	2	0	"2,5,100,10"
78	11	1	0	"2,5,70,10"
78	11	2	0	"2,5,70,10"
78	12	1	0	"2,5,80,10"
78	12	2	0	"2,5,80,10"
78	13	1	0	"2,5,100,10"
78	13	2	0	"2,5,100,10"
78	1	1	1	"2,5,60,10"
78	1	2	1	"2,5,60,10"
78	2	1	1	"2,5,60,10"
78	2	2	1	"2,5,60,10"
78	3	1	1	"2,5,70,10"
78	3	2	1	"2,5,70,10"
78	4	1	1	"2,5,70,10"
78	4	2	1	"2,5,70,10"
78	5	1	1	"2,5,80,10"
78	5	2	1	"2,5,80,10"
78	6	1	1	"2,5,80,10"
78	6	2	1	"2,5,80,10"
78	7	1	1	"2,5,90,10"
78	7	2	1	"2,5,90,10"
78	8	1	1	"2,5,90,10"
78	8	2	1	"2,5,90,10"
78	9	1	1	"2,5,100,10"
78	9	2	1	"2,5,100,10"
78	10	1	1	"2,5,100,10"
78	10	2	1	"2,5,100,10"
78	11	1	1	"2,5,70,10"
78	11	2	1	"2,5,70,10"
78	12	1	1	"2,5,80,10"
78	12	2	1	"2,5,80,10"
78	13	1	1	"2,5,100,10"
78	13	2	1	"2,5,100,10"
79	1	1	0	"2,9,230,10"
79	1	2	0	"2,9,210,10"
79	2	1	0	"2,9,210,10"
79	2	2	0	"2,9,210,10"
79	3	1	0	"2,9,250,10"
79	3	2	0	"2,9,250,10"
79	4	1	0	"2,9,250,10"
79	4	2	0	"2,9,270,10"
79	5	1	0	"2,9,310,10"
79	5	2	0	"2,9,310,10"
79	6	1	0	"2,9,310,10"
79	6	2	0	"2,9,310,10"
79	7	1	0	"2,9,350,10"
79	7	2	0	"2,9,350,10"
79	8	1	0	"2,9,330,10"
79	8	2	0	"2,9,350,10"
79	9	1	0	"2,9,390,10"
79	9	2	0	"2,9,370,10"
79	10	1	0	"2,9,390,10"
79	10	2	0	"2,9,390,10"
79	11	1	0	"2,9,250,10"
79	11	2	0	"2,9,250,10"
79	12	1	0	"2,9,290,10"
79	12	2	0	"2,9,310,10"
79	13	1	0	"2,9,1030,10"
79	13	2	0	"2,9,1030,10"
79	1	1	1	"2,9,300,10"
79	1	2	1	"2,9,220,10"
79	2	1	1	"2,9,220,10"
79	2	2	1	"2,9,220,10"
79	3	1	1	"2,9,260,10"
79	3	2	1	"2,9,260,10"
79	4	1	1	"2,9,260,10"
79	4	2	1	"2,9,280,10"
79	5	1	1	"2,9,320,10"
79	5	2	1	"2,9,320,10"
79	6	1	1	"2,9,320,10"
79	6	2	1	"2,9,320,10"
79	7	1	1	"2,9,360,10"
79	7	2	1	"2,9,360,10"
79	8	1	1	"2,9,360,10"
79	8	2	1	"2,9,360,10"
79	9	1	1	"2,9,400,10"
79	9	2	1	"2,9,380,10"
79	10	1	1	"2,9,400,10"
79	10	2	1	"2,9,400,10"
79	11	1	1	"2,9,260,10"
79	11	2	1	"2,9,260,10"
79	12	1	1	"2,9,300,10"
79	12	2	1	"2,9,320,10"
79	13	1	1	"2,9,1040,10"
79	13	2	1	"2,9,1040,10"
80	1	1	0	"2,3,225,3"
80	1	2	0	"2,3,205,3"
80	2	1	0	"2,3,205,3"
80	2	2	0	"2,3,205,3"
80	3	1	0	"2,3,245,3"
80	3	2	0	"2,3,245,3"
80	4	1	0	"2,3,245,3"
80	4	2	0	"2,3,265,3"
80	5	1	0	"2,3,305,3"
80	5	2	0	"2,3,305,3"
80	6	1	0	"2,3,305,3"
80	6	2	0	"2,3,305,3"
80	7	1	0	"2,3,345,3"
80	7	2	0	"2,3,345,3"
80	8	1	0	"2,3,325,3"
80	8	2	0	"2,3,345,3"
80	9	1	0	"2,3,385,3"
80	9	2	0	"2,3,365,3"
80	10	1	0	"2,3,385,3"
80	10	2	0	"2,3,385,3"
80	11	1	0	"2,3,245,3"
80	11	2	0	"2,3,245,3"
80	12	1	0	"2,3,285,3"
80	12	2	0	"2,3,305,3"
80	13	1	0	"2,3,1397,3"
80	13	2	0	"2,3,1397,3"
80	1	1	1	"2,3,235,3"
80	1	2	1	"2,3,215,3"
80	2	1	1	"2,3,215,3"
80	2	2	1	"2,3,215,3"
80	3	1	1	"2,3,255,3"
80	3	2	1	"2,3,255,3"
80	4	1	1	"2,3,255,3"
80	4	2	1	"2,3,275,3"
80	5	1	1	"2,3,315,3"
80	5	2	1	"2,3,315,3"
80	6	1	1	"2,3,315,3"
80	6	2	1	"2,3,315,3"
80	7	1	1	"2,3,355,3"
80	7	2	1	"2,3,355,3"
80	8	1	1	"2,3,335,3"
80	8	2	1	"2,3,355,3"
80	9	1	1	"2,3,395,3"
80	9	2	1	"2,3,375,3"
80	10	1	1	"2,3,395,3"
80	10	2	1	"2,3,395,3"
80	11	1	1	"2,3,255,3"
80	11	2	1	"2,3,255,3"
80	12	1	1	"2,3,295,3"
80	12	2	1	"2,3,315,3"
80	13	1	1	"2,3,1407,3"
80	13	2	1	"2,3,1407,3"
81	1	1	0	"2,1,184,3"
81	1	2	0	"2,1,194,3"
81	2	1	0	"2,1,204,3"
81	2	2	0	"2,1,214,3"
81	3	1	0	"2,2,23,3"
81	3	2	0	"2,2,33,3"
81	4	1	0	"2,1,224,3"
81	4	2	0	"2,1,234,3"
81	5	1	0	"2,1,264,3"
81	5	2	0	"2,1,274,3"
81	6	1	0	"2,1,274,3"
81	6	2	0	"2,1,244,3"
81	7	1	0	"2,1,304,3"
81	7	2	0	"2,1,284,3"
81	8	1	0	"2,1,294,3"
81	8	2	0	"2,1,314,3"
81	9	1	0	"2,1,344,3"
81	9	2	0	"2,1,334,3"
81	10	1	0	"2,1,324,3"
81	10	2	0	"2,1,354,3"
81	11	1	0	"2,1,924,3"
81	11	2	0	"2,1,934,3"
81	12	1	0	"2,1,254,3"
81	12	2	0	"2,1,274,3"
81	13	1	0	"2,1,1479,3"
81	13	2	0	"2,2,177,3"
81	1	1	1	"2,1,184,3"
81	1	2	1	"2,1,194,3"
81	2	1	1	"2,1,204,3"
81	2	2	1	"2,1,214,3"
81	3	1	1	"2,2,23,3"
81	3	2	1	"2,2,33,3"
81	4	1	1	"2,1,224,3"
81	4	2	1	"2,1,234,3"
81	5	1	1	"2,1,264,3"
81	5	2	1	"2,1,274,3"
81	6	1	1	"2,1,274,3"
81	6	2	1	"2,1,244,3"
81	7	1	1	"2,1,304,3"
81	7	2	1	"2,1,284,3"
81	8	1	1	"2,1,294,3"
81	8	2	1	"2,1,314,3"
81	9	1	1	"2,1,344,3"
81	9	2	1	"2,1,334,3"
81	10	1	1	"2,1,324,3"
81	10	2	1	"2,1,354,3"
81	11	1	1	"2,1,924,3"
81	11	2	1	"2,1,934,3"
81	12	1	1	"2,1,254,3"
81	12	2	1	"2,1,274,3"
81	13	1	1	"2,1,1479,3"
81	13	2	1	"2,2,177,3"
82	1	1	0	"2,6,57,6"
82	1	2	0	"2,6,57,6"
82	2	1	0	"2,6,57,6"
82	2	2	0	"2,6,57,6"
82	3	1	0	"2,6,67,6"
82	3	2	0	"2,6,67,6"
82	4	1	0	"2,6,67,6"
82	4	2	0	"2,6,67,6"
82	5	1	0	"2,6,77,6"
82	5	2	0	"2,6,77,6"
82	6	1	0	"2,6,77,6"
82	6	2	0	"2,6,77,6"
82	7	1	0	"2,6,87,6"
82	7	2	0	"2,6,87,6"
82	8	1	0	"2,6,87,6"
82	8	2	0	"2,6,87,6"
82	9	1	0	"2,6,97,6"
82	9	2	0	"2,6,97,6"
82	10	1	0	"2,6,97,6"
82	10	2	0	"2,6,97,6"
82	11	1	0	"2,6,67,6"
82	11	2	0	"2,6,67,6"
82	12	1	0	"2,6,77,6"
82	12	2	0	"2,6,77,6"
82	13	1	0	"2,6,97,6"
82	13	2	0	"2,6,97,6"
82	1	1	1	"2,6,57,6"
82	1	2	1	"2,6,57,6"
82	2	1	1	"2,6,57,6"
82	2	2	1	"2,6,57,6"
82	3	1	1	"2,6,67,6"
82	3	2	1	"2,6,67,6"
82	4	1	1	"2,6,67,6"
82	4	2	1	"2,6,67,6"
82	5	1	1	"2,6,77,6"
82	5	2	1	"2,6,77,6"
82	6	1	1	"2,6,77,6"
82	6	2	1	"2,6,77,6"
82	7	1	1	"2,6,87,6"
82	7	2	1	"2,6,87,6"
82	8	1	1	"2,6,87,6"
82	8	2	1	"2,6,87,6"
82	9	1	1	"2,6,97,6"
82	9	2	1	"2,6,97,6"
82	10	1	1	"2,6,97,6"
82	10	2	1	"2,6,97,6"
82	11	1	1	"2,6,67,6"
82	11	2	1	"2,6,67,6"
82	12	1	1	"2,6,77,6"
82	12	2	1	"2,6,77,6"
82	13	1	1	"2,6,97,6"
82	13	2	1	"2,6,97,6"
83	1	1	0	"2,4,58,8"
83	1	2	0	"2,4,58,8"
83	2	1	0	"2,4,58,8"
83	2	2	0	"2,4,58,8"
83	3	1	0	"2,4,68,8"
83	3	2	0	"2,4,68,8"
83	4	1	0	"2,4,68,8"
83	4	2	0	"2,4,68,8"
83	5	1	0	"2,4,78,8"
83	5	2	0	"2,4,78,8"
83	6	1	0	"2,4,78,8"
83	6	2	0	"2,4,78,8"
83	7	1	0	"2,4,88,8"
83	7	2	0	"2,4,88,8"
83	8	1	0	"2,4,88,8"
83	8	2	0	"2,4,88,8"
83	9	1	0	"2,4,98,8"
83	9	2	0	"2,4,98,8"
83	10	1	0	"2,4,98,8"
83	10	2	0	"2,4,98,8"
83	11	1	0	"2,4,68,8"
83	11	2	0	"2,4,68,8"
83	12	1	0	"2,4,78,8"
83	12	2	0	"2,4,78,8"
83	13	1	0	"2,4,98,8"
83	13	2	0	"2,4,98,8"
83	1	1	1	"2,4,58,8"
83	1	2	1	"2,4,58,8"
83	2	1	1	"2,4,58,8"
83	2	2	1	"2,4,58,8"
83	3	1	1	"2,4,68,8"
83	3	2	1	"2,4,68,8"
83	4	1	1	"2,4,68,8"
83	4	2	1	"2,4,68,8"
83	5	1	1	"2,4,78,8"
83	5	2	1	"2,4,78,8"
83	6	1	1	"2,4,78,8"
83	6	2	1	"2,4,78,8"
83	7	1	1	"2,4,88,8"
83	7	2	1	"2,4,88,8"
83	8	1	1	"2,4,88,8"
83	8	2	1	"2,4,88,8"
83	9	1	1	"2,4,98,8"
83	9	2	1	"2,4,98,8"
83	10	1	1	"2,4,98,8"
83	10	2	1	"2,4,98,8"
83	11	1	1	"2,4,68,8"
83	11	2	1	"2,4,68,8"
83	12	1	1	"2,4,78,8"
83	12	2	1	"2,4,78,8"
83	13	1	1	"2,4,98,8"
83	13	2	1	"2,4,98,8"
84	1	1	0	"2,8,310,10"
84	1	2	0	"2,8,310,10"
84	2	1	0	"2,8,310,10"
84	2	2	0	"2,8,310,10"
84	3	1	0	"2,8,330,10"
84	3	2	0	"2,8,330,10"
84	4	1	0	"2,8,330,10"
84	4	2	0	"2,8,330,10"
84	5	1	0	"2,8,350,10"
84	5	2	0	"2,8,350,10"
84	6	1	0	"2,8,350,10"
84	6	2	0	"2,8,350,10"
84	7	1	0	"2,8,370,10"
84	7	2	0	"2,8,370,10"
84	8	1	0	"2,8,370,10"
84	8	2	0	"2,8,370,10"
84	9	1	0	"2,8,390,10"
84	9	2	0	"2,8,390,10"
84	10	1	0	"2,8,390,10"
84	10	2	0	"2,8,390,10"
84	11	1	0	"2,8,330,10"
84	11	2	0	"2,8,330,10"
84	12	1	0	"2,8,350,10"
84	12	2	0	"2,8,350,10"
84	13	1	0	"2,8,390,10"
84	13	2	0	"2,8,390,10"
84	1	1	1	"2,8,320,10"
84	1	2	1	"2,8,320,10"
84	2	1	1	"2,8,320,10"
84	2	2	1	"2,8,320,10"
84	3	1	1	"2,8,340,10"
84	3	2	1	"2,8,340,10"
84	4	1	1	"2,8,340,10"
84	4	2	1	"2,8,340,10"
84	5	1	1	"2,8,360,10"
84	5	2	1	"2,8,360,10"
84	6	1	1	"2,8,360,10"
84	6	2	1	"2,8,360,10"
84	7	1	1	"2,8,380,10"
84	7	2	1	"2,8,380,10"
84	8	1	1	"2,8,380,10"
84	8	2	1	"2,8,380,10"
84	9	1	1	"2,8,400,10"
84	9	2	1	"2,8,400,10"
84	10	1	1	"2,8,400,10"
84	10	2	1	"2,8,400,10"
84	11	1	1	"2,8,340,10"
84	11	2	1	"2,8,340,10"
84	12	1	1	"2,8,360,10"
84	12	2	1	"2,8,360,10"
84	13	1	1	"2,8,400,10"
84	13	2	1	"2,8,400,10"
85	1	1	0	"2,6,4,3"
85	1	2	0	"2,6,4,3"
85	2	1	0	"2,6,4,3"
85	2	2	0	"2,6,4,3"
85	3	1	0	"2,6,14,3"
85	3	2	0	"2,6,14,3"
85	4	1	0	"2,6,14,3"
85	4	2	0	"2,6,14,3"
85	5	1	0	"2,6,24,3"
85	5	2	0	"2,6,24,3"
85	6	1	0	"2,6,24,3"
85	6	2	0	"2,6,24,3"
85	7	1	0	"2,6,34,3"
85	7	2	0	"2,6,34,3"
85	8	1	0	"2,6,34,3"
85	8	2	0	"2,6,34,3"
85	9	1	0	"2,6,44,3"
85	9	2	0	"2,6,44,3"
85	10	1	0	"2,6,44,3"
85	10	2	0	"2,6,44,3"
85	11	1	0	"2,6,14,3"
85	11	2	0	"2,6,14,3"
85	12	1	0	"2,6,24,3"
85	12	2	0	"2,6,24,3"
85	13	1	0	"2,6,44,3"
85	13	2	0	"2,6,44,3"
85	1	1	1	"2,6,4,3"
85	1	2	1	"2,6,4,3"
85	2	1	1	"2,6,4,3"
85	2	2	1	"2,6,4,3"
85	3	1	1	"2,6,14,3"
85	3	2	1	"2,6,14,3"
85	4	1	1	"2,6,14,3"
85	4	2	1	"2,6,14,3"
85	5	1	1	"2,6,24,3"
85	5	2	1	"2,6,24,3"
85	6	1	1	"2,6,24,3"
85	6	2	1	"2,6,24,3"
85	7	1	1	"2,6,34,3"
85	7	2	1	"2,6,34,3"
85	8	1	1	"2,6,34,3"
85	8	2	1	"2,6,34,3"
85	9	1	1	"2,6,44,3"
85	9	2	1	"2,6,44,3"
85	10	1	1	"2,6,44,3"
85	10	2	1	"2,6,44,3"
85	11	1	1	"2,6,14,3"
85	11	2	1	"2,6,14,3"
85	12	1	1	"2,6,24,3"
85	12	2	1	"2,6,24,3"
85	13	1	1	"2,6,44,3"
85	13	2	1	"2,6,44,3"
86	1	1	0	"2,11,3,3"
86	1	2	0	"2,11,3,3"
86	2	1	0	"2,11,3,3"
86	2	2	0	"2,11,3,3"
86	3	1	0	"2,11,23,3"
86	3	2	0	"2,11,23,3"
86	4	1	0	"2,11,23,3"
86	4	2	0	"2,11,23,3"
86	5	1	0	"2,11,43,3"
86	5	2	0	"2,11,43,3"
86	6	1	0	"2,11,43,3"
86	6	2	0	"2,11,43,3"
86	7	1	0	"2,11,63,3"
86	7	2	0	"2,11,63,3"
86	8	1	0	"2,11,63,3"
86	8	2	0	"2,11,63,3"
86	9	1	0	"2,11,83,3"
86	9	2	0	"2,11,83,3"
86	10	1	0	"2,11,83,3"
86	10	2	0	"2,11,83,3"
86	11	1	0	"2,11,23,3"
86	11	2	0	"2,11,23,3"
86	12	1	0	"2,11,43,3"
86	12	2	0	"2,11,43,3"
86	13	1	0	"2,11,83,3"
86	13	2	0	"2,11,83,3"
86	1	1	1	"2,11,13,3"
86	1	2	1	"2,11,13,3"
86	2	1	1	"2,11,13,3"
86	2	2	1	"2,11,13,3"
86	3	1	1	"2,11,33,3"
86	3	2	1	"2,11,33,3"
86	4	1	1	"2,11,33,3"
86	4	2	1	"2,11,33,3"
86	5	1	1	"2,11,53,3"
86	5	2	1	"2,11,53,3"
86	6	1	1	"2,11,53,3"
86	6	2	1	"2,11,53,3"
86	7	1	1	"2,11,73,3"
86	7	2	1	"2,11,73,3"
86	8	1	1	"2,11,73,3"
86	8	2	1	"2,11,73,3"
86	9	1	1	"2,11,93,3"
86	9	2	1	"2,11,93,3"
86	10	1	1	"2,11,93,3"
86	10	2	1	"2,11,93,3"
86	11	1	1	"2,11,33,3"
86	11	2	1	"2,11,33,3"
86	12	1	1	"2,11,53,3"
86	12	2	1	"2,11,53,3"
86	13	1	1	"2,11,93,3"
86	13	2	1	"2,11,93,3"
87	1	1	0	"2,4,3,3"
87	1	2	0	"2,4,3,3"
87	2	1	0	"2,4,3,3"
87	2	2	0	"2,4,3,3"
87	3	1	0	"2,4,13,3"
87	3	2	0	"2,4,13,3"
87	4	1	0	"2,4,13,3"
87	4	2	0	"2,4,13,3"
87	5	1	0	"2,4,23,3"
87	5	2	0	"2,4,23,3"
87	6	1	0	"2,4,23,3"
87	6	2	0	"2,4,23,3"
87	7	1	0	"2,4,33,3"
87	7	2	0	"2,4,33,3"
87	8	1	0	"2,4,33,3"
87	8	2	0	"2,4,33,3"
87	9	1	0	"2,4,43,3"
87	9	2	0	"2,4,43,3"
87	10	1	0	"2,4,43,3"
87	10	2	0	"2,4,43,3"
87	11	1	0	"2,4,13,3"
87	11	2	0	"2,4,13,3"
87	12	1	0	"2,4,23,3"
87	12	2	0	"2,4,23,3"
87	13	1	0	"2,4,43,3"
87	13	2	0	"2,4,43,3"
87	1	1	1	"2,4,3,3"
87	1	2	1	"2,4,3,3"
87	2	1	1	"2,4,3,3"
87	2	2	1	"2,4,3,3"
87	3	1	1	"2,4,13,3"
87	3	2	1	"2,4,13,3"
87	4	1	1	"2,4,13,3"
87	4	2	1	"2,4,13,3"
87	5	1	1	"2,4,23,3"
87	5	2	1	"2,4,23,3"
87	6	1	1	"2,4,23,3"
87	6	2	1	"2,4,23,3"
87	7	1	1	"2,4,33,3"
87	7	2	1	"2,4,33,3"
87	8	1	1	"2,4,33,3"
87	8	2	1	"2,4,33,3"
87	9	1	1	"2,4,43,3"
87	9	2	1	"2,4,43,3"
87	10	1	1	"2,4,43,3"
87	10	2	1	"2,4,43,3"
87	11	1	1	"2,4,13,3"
87	11	2	1	"2,4,13,3"
87	12	1	1	"2,4,23,3"
87	12	2	1	"2,4,23,3"
87	13	1	1	"2,4,43,3"
87	13	2	1	"2,4,43,3"
88	1	1	0	"2,5,3,3"
88	1	2	0	"2,5,3,3"
88	2	1	0	"2,5,3,3"
88	2	2	0	"2,5,3,3"
88	3	1	0	"2,5,13,3"
88	3	2	0	"2,5,13,3"
88	4	1	0	"2,5,13,3"
88	4	2	0	"2,5,13,3"
88	5	1	0	"2,5,23,3"
88	5	2	0	"2,5,23,3"
88	6	1	0	"2,5,23,3"
88	6	2	0	"2,5,23,3"
88	7	1	0	"2,5,33,3"
88	7	2	0	"2,5,33,3"
88	8	1	0	"2,5,33,3"
88	8	2	0	"2,5,33,3"
88	9	1	0	"2,5,43,3"
88	9	2	0	"2,5,43,3"
88	10	1	0	"2,5,43,3"
88	10	2	0	"2,5,43,3"
88	11	1	0	"2,5,13,3"
88	11	2	0	"2,5,13,3"
88	12	1	0	"2,5,23,3"
88	12	2	0	"2,5,23,3"
88	13	1	0	"2,5,43,3"
88	13	2	0	"2,5,43,3"
88	1	1	1	"2,5,3,3"
88	1	2	1	"2,5,3,3"
88	2	1	1	"2,5,3,3"
88	2	2	1	"2,5,3,3"
88	3	1	1	"2,5,13,3"
88	3	2	1	"2,5,13,3"
88	4	1	1	"2,5,13,3"
88	4	2	1	"2,5,13,3"
88	5	1	1	"2,5,23,3"
88	5	2	1	"2,5,23,3"
88	6	1	1	"2,5,23,3"
88	6	2	1	"2,5,23,3"
88	7	1	1	"2,5,33,3"
88	7	2	1	"2,5,33,3"
88	8	1	1	"2,5,33,3"
88	8	2	1	"2,5,33,3"
88	9	1	1	"2,5,43,3"
88	9	2	1	"2,5,43,3"
88	10	1	1	"2,5,43,3"
88	10	2	1	"2,5,43,3"
88	11	1	1	"2,5,13,3"
88	11	2	1	"2,5,13,3"
88	12	1	1	"2,5,23,3"
88	12	2	1	"2,5,23,3"
88	13	1	1	"2,5,43,3"
88	13	2	1	"2,5,43,3"
89	1	1	0	"2,9,23,3"
89	1	2	0	"2,9,3,3"
89	2	1	0	"2,9,3,3"
89	2	2	0	"2,9,3,3"
89	3	1	0	"2,9,43,3"
89	3	2	0	"2,9,43,3"
89	4	1	0	"2,9,43,3"
89	4	2	0	"2,9,63,3"
89	5	1	0	"2,9,103,3"
89	5	2	0	"2,9,103,3"
89	6	1	0	"2,9,103,3"
89	6	2	0	"2,9,103,3"
89	7	1	0	"2,9,143,3"
89	7	2	0	"2,9,143,3"
89	8	1	0	"2,9,123,3"
89	8	2	0	"2,9,143,3"
89	9	1	0	"2,9,183,3"
89	9	2	0	"2,9,163,3"
89	10	1	0	"2,9,183,3"
89	10	2	0	"2,9,183,3"
89	11	1	0	"2,9,43,3"
89	11	2	0	"2,9,43,3"
89	12	1	0	"2,9,83,3"
89	12	2	0	"2,9,103,3"
89	13	1	0	"2,9,1003,3"
89	13	2	0	"2,9,1003,3"
89	1	1	1	"2,9,33,3"
89	1	2	1	"2,9,13,3"
89	2	1	1	"2,9,13,3"
89	2	2	1	"2,9,13,3"
89	3	1	1	"2,9,53,3"
89	3	2	1	"2,9,53,3"
89	4	1	1	"2,9,53,3"
89	4	2	1	"2,9,73,3"
89	5	1	1	"2,9,113,3"
89	5	2	1	"2,9,113,3"
89	6	1	1	"2,9,113,3"
89	6	2	1	"2,9,113,3"
89	7	1	1	"2,9,153,3"
89	7	2	1	"2,9,153,3"
89	8	1	1	"2,9,133,3"
89	8	2	1	"2,9,153,3"
89	9	1	1	"2,9,193,3"
89	9	2	1	"2,9,173,3"
89	10	1	1	"2,9,193,3"
89	10	2	1	"2,9,193,3"
89	11	1	1	"2,9,53,3"
89	11	2	1	"2,9,53,3"
89	12	1	1	"2,9,93,3"
89	12	2	1	"2,9,113,3"
89	13	1	1	"2,9,1013,3"
89	13	2	1	"2,9,1013,3"
90	1	1	0	"2,1,188,7"
90	1	2	0	"2,1,198,7"
90	2	1	0	"2,1,208,7"
90	2	2	0	"2,1,218,7"
90	3	1	0	"2,2,27,7"
90	3	2	0	"2,2,37,7"
90	4	1	0	"2,1,228,7"
90	4	2	0	"2,1,238,7"
90	5	1	0	"2,1,268,7"
90	5	2	0	"2,1,278,7"
90	6	1	0	"2,1,278,7"
90	6	2	0	"2,1,248,7"
90	7	1	0	"2,1,308,7"
90	7	2	0	"2,1,288,7"
90	8	1	0	"2,1,298,7"
90	8	2	0	"2,1,318,7"
90	9	1	0	"2,1,348,7"
90	9	2	0	"2,1,338,7"
90	10	1	0	"2,1,328,7"
90	10	2	0	"2,1,358,7"
90	11	1	0	"2,1,928,7"
90	11	2	0	"2,1,938,7"
90	12	1	0	"2,1,258,7"
90	12	2	0	"2,1,278,7"
90	13	1	0	"2,1,1483,7"
90	13	2	0	"2,2,181,7"
90	1	1	1	"2,1,188,7"
90	1	2	1	"2,1,198,7"
90	2	1	1	"2,1,208,7"
90	2	2	1	"2,1,218,7"
90	3	1	1	"2,2,27,7"
90	3	2	1	"2,2,37,7"
90	4	1	1	"2,1,228,7"
90	4	2	1	"2,1,238,7"
90	5	1	1	"2,1,268,7"
90	5	2	1	"2,1,278,7"
90	6	1	1	"2,1,278,7"
90	6	2	1	"2,1,248,7"
90	7	1	1	"2,1,308,7"
90	7	2	1	"2,1,288,7"
90	8	1	1	"2,1,298,7"
90	8	2	1	"2,1,318,7"
90	9	1	1	"2,1,348,7"
90	9	2	1	"2,1,338,7"
90	10	1	1	"2,1,328,7"
90	10	2	1	"2,1,358,7"
90	11	1	1	"2,1,928,7"
90	11	2	1	"2,1,938,7"
90	12	1	1	"2,1,258,7"
90	12	2	1	"2,1,278,7"
90	13	1	1	"2,1,1483,7"
90	13	2	1	"2,2,181,7"
