Name	RefineId	Index	ProduceGenre	ProduceDetail	ProduceParti	ProduceLevel	Faction	AttRoute	Sex	EquipGenre	EquipDetail	EquipParti	EquipLevel	Fee
Bộ Thủy Hoàng xanh_Ngọc bội nam (Thổ)	11	9	4	11	39	10	-1	-1	-1	4	11	29	10	10000
Bộ Thủy Hoàng xanh_Hương nang nữ (Thổ)	11	10	4	11	40	10	-1	-1	-1	4	11	30	10	10000
Bộ Thủy Hoàng tím_Ngọc bội nam (Kim)	11	11	4	11	41	10	-1	-1	-1	4	11	3	10	10000
Bộ Thủy Hoàng tím_Hương nang nữ (Kim)	11	12	4	11	42	10	-1	-1	-1	4	11	4	10	10000
Bộ Thủy Hoàng tím_Ngọc bội nam (Mộc)	11	13	4	11	43	10	-1	-1	-1	4	11	9	10	10000
Bộ Thủy Hoàng tím_Hương nang nữ (Mộc)	11	14	4	11	44	10	-1	-1	-1	4	11	10	10	10000
Bộ Thủy Hoàng tím_Ngọc bội nam (Thủy)	11	15	4	11	45	10	-1	-1	-1	4	11	15	10	10000
Bộ Thủy Hoàng tím_Hương nang nữ (Thủy)	11	16	4	11	46	10	-1	-1	-1	4	11	16	10	10000
Bộ Thủy Hoàng tím_Ngọc bội nam (Hỏa)	11	17	4	11	47	10	-1	-1	-1	4	11	21	10	10000
Bộ Thủy Hoàng tím_Hương nang nữ (Hỏa)	11	18	4	11	48	10	-1	-1	-1	4	11	22	10	10000
Bộ Thủy Hoàng tím_Ngọc bội nam (Thổ)	11	19	4	11	49	10	-1	-1	-1	4	11	27	10	10000
Bộ Thủy Hoàng tím_Hương nang nữ (Thổ)	11	20	4	11	50	10	-1	-1	-1	4	11	28	10	10000
Bộ Thủy Hoàng cam_Ngọc bội nam (Kim)	11	21	4	11	51	10	-1	-1	-1	4	11	1	10	10000
Bộ Thủy Hoàng cam_Hương nang nữ (Kim)	11	22	4	11	52	10	-1	-1	-1	4	11	2	10	10000
Bộ Thủy Hoàng cam_Ngọc bội nam (Mộc)	11	23	4	11	53	10	-1	-1	-1	4	11	7	10	10000
Bộ Thủy Hoàng cam_Hương nang nữ (Mộc)	11	24	4	11	54	10	-1	-1	-1	4	11	8	10	10000
Bộ Thủy Hoàng cam_Ngọc bội nam (Thủy)	11	25	4	11	55	10	-1	-1	-1	4	11	13	10	10000
Bộ Thủy Hoàng cam_Hương nang nữ (Thủy)	11	26	4	11	56	10	-1	-1	-1	4	11	14	10	10000
Bộ Thủy Hoàng cam_Ngọc bội nam (Hỏa)	11	27	4	11	57	10	-1	-1	-1	4	11	19	10	10000
Bộ Thủy Hoàng cam_Hương nang nữ (Hỏa)	11	28	4	11	58	10	-1	-1	-1	4	11	20	10	10000
Bộ Thủy Hoàng cam_Ngọc bội nam (Thổ)	11	29	4	11	59	10	-1	-1	-1	4	11	25	10	10000
Bộ Thủy Hoàng cam_Hương nang nữ (Thổ)	11	30	4	11	60	10	-1	-1	-1	4	11	26	10	10000
Bộ Thủy Hoàng xanh_Bố giáp nam (Mộc)	12	1	4	3	163	10	-1	-1	-1	4	3	31	10	10000
Bộ Thủy Hoàng xanh_Bố giáp nữ (Mộc)	12	2	4	3	164	10	-1	-1	-1	4	3	32	10	10000
Bộ Thủy Hoàng xanh_Bố giáp nam (Thủy)	12	3	4	3	165	10	-1	-1	-1	4	3	37	10	10000
Bộ Thủy Hoàng xanh_Bố giáp nữ (Thủy)	12	4	4	3	166	10	-1	-1	-1	4	3	38	10	10000
Bộ Thủy Hoàng xanh_Bố giáp nam (Thổ)	12	5	4	3	167	10	-1	-1	-1	4	3	43	10	10000
Bộ Thủy Hoàng xanh_Bố giáp nữ (Thổ)	12	6	4	3	168	10	-1	-1	-1	4	3	44	10	10000
Bộ Thủy Hoàng xanh_Bì giáp nam (Kim)	12	7	4	3	169	10	-1	-1	-1	4	3	49	10	10000
Bộ Thủy Hoàng xanh_Bì giáp nữ (Kim)	12	8	4	3	170	10	-1	-1	-1	4	3	50	10	10000
Bộ Thủy Hoàng xanh_Bì giáp nam (Mộc)	12	9	4	3	171	10	-1	-1	-1	4	3	55	10	10000
Bộ Thủy Hoàng xanh_Bì giáp nữ (Mộc)	12	10	4	3	172	10	-1	-1	-1	4	3	56	10	10000
Bộ Thủy Hoàng xanh_Bì giáp nam (Hỏa)	12	11	4	3	173	10	-1	-1	-1	4	3	61	10	10000
Bộ Thủy Hoàng xanh_Bì giáp nữ (Hỏa)	12	12	4	3	174	10	-1	-1	-1	4	3	62	10	10000
Bộ Thủy Hoàng xanh_Thiết giáp nam (Kim)	12	13	4	3	175	10	-1	-1	-1	4	3	67	10	10000
Bộ Thủy Hoàng xanh_Thiết giáp nữ (Kim)	12	14	4	3	176	10	-1	-1	-1	4	3	68	10	10000
Bộ Thủy Hoàng xanh_Thiết giáp nam (Thủy)	12	15	4	3	177	10	-1	-1	-1	4	3	73	10	10000
Bộ Thủy Hoàng xanh_Thiết giáp nữ (Thủy)	12	16	4	3	178	10	-1	-1	-1	4	3	74	10	10000
Bộ Thủy Hoàng xanh_Thiết giáp nam (Hỏa)	12	17	4	3	179	10	-1	-1	-1	4	3	79	10	10000
Bộ Thủy Hoàng xanh_Thiết giáp nữ (Hỏa)	12	18	4	3	180	10	-1	-1	-1	4	3	80	10	10000
Bộ Thủy Hoàng xanh_Thiết giáp nam (Thổ)	12	19	4	3	181	10	-1	-1	-1	4	3	85	10	10000
Bộ Thủy Hoàng xanh_Thiết giáp nữ (Thổ)	12	20	4	3	182	10	-1	-1	-1	4	3	86	10	10000
Bộ Thủy Hoàng tím_Bố giáp nam (Mộc)	12	21	4	3	183	10	-1	-1	-1	4	3	33	10	10000
Bộ Thủy Hoàng tím_Bố giáp nữ (Mộc)	12	22	4	3	184	10	-1	-1	-1	4	3	34	10	10000
Bộ Thủy Hoàng tím_Bố giáp nam (Thủy)	12	23	4	3	185	10	-1	-1	-1	4	3	39	10	10000
Bộ Thủy Hoàng tím_Bố giáp nữ (Thủy)	12	24	4	3	186	10	-1	-1	-1	4	3	40	10	10000
Bộ Thủy Hoàng tím_Bố giáp nam (Thổ)	12	25	4	3	187	10	-1	-1	-1	4	3	45	10	10000
Bộ Thủy Hoàng tím_Bố giáp nữ (Thổ)	12	26	4	3	188	10	-1	-1	-1	4	3	46	10	10000
Bộ Thủy Hoàng tím_Bì giáp nam (Kim)	12	27	4	3	189	10	-1	-1	-1	4	3	51	10	10000
Bộ Thủy Hoàng tím_Bì giáp nữ (Kim)	12	28	4	3	190	10	-1	-1	-1	4	3	52	10	10000
Bộ Thủy Hoàng tím_Bì giáp nam (Mộc)	12	29	4	3	191	10	-1	-1	-1	4	3	57	10	10000
Bộ Thủy Hoàng tím_Bì giáp nữ (Mộc)	12	30	4	3	192	10	-1	-1	-1	4	3	58	10	10000
Bộ Thủy Hoàng tím_Bì giáp nam (Hỏa)	12	31	4	3	193	10	-1	-1	-1	4	3	63	10	10000
Bộ Thủy Hoàng tím_Bì giáp nữ (Hỏa)	12	32	4	3	194	10	-1	-1	-1	4	3	64	10	10000
Bộ Thủy Hoàng tím_Thiết giáp nam (Kim)	12	33	4	3	195	10	-1	-1	-1	4	3	69	10	10000
Bộ Thủy Hoàng tím_Thiết giáp nữ (Kim)	12	34	4	3	196	10	-1	-1	-1	4	3	70	10	10000
Bộ Thủy Hoàng tím_Thiết giáp nam (Thủy)	12	35	4	3	197	10	-1	-1	-1	4	3	75	10	10000
Bộ Thủy Hoàng tím_Thiết giáp nữ (Thủy)	12	36	4	3	198	10	-1	-1	-1	4	3	76	10	10000
Bộ Thủy Hoàng tím_Thiết giáp nam (Hỏa)	12	37	4	3	199	10	-1	-1	-1	4	3	81	10	10000
Bộ Thủy Hoàng tím_Thiết giáp nữ (Hỏa)	12	38	4	3	200	10	-1	-1	-1	4	3	82	10	10000
Bộ Thủy Hoàng tím_Thiết giáp nam (Thổ)	12	39	4	3	201	10	-1	-1	-1	4	3	87	10	10000
Bộ Thủy Hoàng tím_Thiết giáp nữ (Thổ)	12	40	4	3	202	10	-1	-1	-1	4	3	88	10	10000
Bộ Thủy Hoàng cam_Bố giáp nam (Mộc)	12	41	4	3	203	10	-1	-1	-1	4	3	35	10	10000
Bộ Thủy Hoàng cam_Bố giáp nữ (Mộc)	12	42	4	3	204	10	-1	-1	-1	4	3	36	10	10000
Bộ Thủy Hoàng cam_Bố giáp nam (Thủy)	12	43	4	3	205	10	-1	-1	-1	4	3	41	10	10000
Bộ Thủy Hoàng cam_Bố giáp nữ (Thủy)	12	44	4	3	206	10	-1	-1	-1	4	3	42	10	10000
Bộ Thủy Hoàng cam_Bố giáp nam (Thổ)	12	45	4	3	207	10	-1	-1	-1	4	3	47	10	10000
Bộ Thủy Hoàng cam_Bố giáp nữ (Thổ)	12	46	4	3	208	10	-1	-1	-1	4	3	48	10	10000
Bộ Thủy Hoàng cam_Bì giáp nam (Kim)	12	47	4	3	209	10	-1	-1	-1	4	3	53	10	10000
Bộ Thủy Hoàng cam_Bì giáp nữ (Kim)	12	48	4	3	210	10	-1	-1	-1	4	3	54	10	10000
Bộ Thủy Hoàng cam_Bì giáp nam (Mộc)	12	49	4	3	211	10	-1	-1	-1	4	3	59	10	10000
Bộ Thủy Hoàng cam_Bì giáp nữ (Mộc)	12	50	4	3	212	10	-1	-1	-1	4	3	60	10	10000
Bộ Thủy Hoàng cam_Bì giáp nam (Hỏa)	12	51	4	3	213	10	-1	-1	-1	4	3	65	10	10000
Bộ Thủy Hoàng cam_Bì giáp nữ (Hỏa)	12	52	4	3	214	10	-1	-1	-1	4	3	66	10	10000
Bộ Thủy Hoàng cam_Thiết giáp nam (Kim)	12	53	4	3	215	10	-1	-1	-1	4	3	71	10	10000
Bộ Thủy Hoàng cam_Thiết giáp nữ (Kim)	12	54	4	3	216	10	-1	-1	-1	4	3	72	10	10000
Bộ Thủy Hoàng cam_Thiết giáp nam (Thủy)	12	55	4	3	217	10	-1	-1	-1	4	3	77	10	10000
Bộ Thủy Hoàng cam_Thiết giáp nữ (Thủy)	12	56	4	3	218	10	-1	-1	-1	4	3	78	10	10000
Bộ Thủy Hoàng cam_Thiết giáp nam (Hỏa)	12	57	4	3	219	10	-1	-1	-1	4	3	83	10	10000
Bộ Thủy Hoàng cam_Thiết giáp nữ (Hỏa)	12	58	4	3	220	10	-1	-1	-1	4	3	84	10	10000
Bộ Thủy Hoàng cam_Thiết giáp nam (Thổ)	12	59	4	3	221	10	-1	-1	-1	4	3	89	10	10000
Bộ Thủy Hoàng cam_Thiết giáp nữ (Thổ)	12	60	4	3	222	10	-1	-1	-1	4	3	90	10	10000
Bộ Thủy Hoàng bạch kim_Y phục nam (Kim)	12	61	4	3	223	10	-1	-1	-1	4	3	153	10	10000
Bộ Thủy Hoàng bạch kim_Y phục nam (Mộc)	12	62	4	3	224	10	-1	-1	-1	4	3	154	10	10000
Bộ Thủy Hoàng bạch kim_Y phục nam (Thủy)	12	63	4	3	225	10	-1	-1	-1	4	3	155	10	10000
Bộ Thủy Hoàng bạch kim_Y phục nam (Hỏa)	12	64	4	3	226	10	-1	-1	-1	4	3	156	10	10000
Bộ Thủy Hoàng bạch kim_Y phục nam (Thổ)	12	65	4	3	227	10	-1	-1	-1	4	3	157	10	10000
Bộ Thủy Hoàng bạch kim_Y phục nữ (Kim)	12	66	4	3	228	10	-1	-1	-1	4	3	143	10	10000
Bộ Thủy Hoàng bạch kim_Y phục nữ (Mộc)	12	67	4	3	229	10	-1	-1	-1	4	3	144	10	10000
Bộ Thủy Hoàng bạch kim_Y phục nữ (Thủy)	12	68	4	3	230	10	-1	-1	-1	4	3	145	10	10000
Bộ Thủy Hoàng bạch kim_Y phục nữ (Hỏa)	12	69	4	3	231	10	-1	-1	-1	4	3	146	10	10000
Bộ Thủy Hoàng bạch kim_Y phục nữ (Thổ)	12	70	4	3	232	10	-1	-1	-1	4	3	147	10	10000
Bộ Thủy Hoàng hoàng kim_Y phục nam (Kim)	12	71	4	3	233	10	-1	-1	-1	4	3	158	10	10000
Bộ Thủy Hoàng hoàng kim_Y phục nam (Mộc)	12	72	4	3	234	10	-1	-1	-1	4	3	159	10	10000
Bộ Thủy Hoàng hoàng kim_Y phục nam (Thủy)	12	73	4	3	235	10	-1	-1	-1	4	3	160	10	10000
Bộ Thủy Hoàng hoàng kim_Y phục nam (Hỏa)	12	74	4	3	236	10	-1	-1	-1	4	3	161	10	10000
Bộ Thủy Hoàng hoàng kim_Y phục nam (Thổ)	12	75	4	3	237	10	-1	-1	-1	4	3	162	10	10000
Bộ Thủy Hoàng hoàng kim_Y phục nữ (Kim)	12	76	4	3	238	10	-1	-1	-1	4	3	148	10	10000
Bộ Thủy Hoàng hoàng kim_Y phục nữ (Mộc)	12	77	4	3	239	10	-1	-1	-1	4	3	149	10	10000
Bộ Thủy Hoàng hoàng kim_Y phục nữ (Thủy)	12	78	4	3	240	10	-1	-1	-1	4	3	150	10	10000
Bộ Thủy Hoàng hoàng kim_Y phục nữ (Hỏa)	12	79	4	3	241	10	-1	-1	-1	4	3	151	10	10000
Bộ Thủy Hoàng hoàng kim_Y phục nữ (Thổ)	12	80	4	3	242	10	-1	-1	-1	4	3	152	10	10000
Hệ kim PVE_Phi đao thanh đồng	13	1	2	2	149	10	-1	-1	-1	2	2	105	10	50000
Hệ mộc PVE_Phi đao thanh đồng	13	2	2	2	150	10	-1	-1	-1	2	2	70	10	50000
Hệ thủy PVE_Phi đao thanh đồng	13	3	2	2	151	10	-1	-1	-1	2	2	111	10	50000
Hệ hỏa PVE_Phi đao thanh đồng	13	4	2	2	152	10	-1	-1	-1	2	2	117	10	50000
Hệ thổ PVE_Phi đao thanh đồng	13	5	2	2	153	10	-1	-1	-1	2	2	123	10	50000
Hệ kim PVE_Tụ tiễn thanh đồng	13	6	2	2	154	10	-1	-1	-1	2	2	106	10	50000
Hệ mộc PVE_Tụ tiễn thanh đồng	13	7	2	2	155	10	-1	-1	-1	2	2	80	10	50000
Hệ thủy PVE_Tụ tiễn thanh đồng	13	8	2	2	156	10	-1	-1	-1	2	2	112	10	50000
Hệ hỏa PVE_Tụ tiễn thanh đồng	13	9	2	2	157	10	-1	-1	-1	2	2	118	10	50000
Hệ thổ PVE_Tụ tiễn thanh đồng	13	10	2	2	158	10	-1	-1	-1	2	2	124	10	50000
Hệ mộc PVP_Phi đao thanh đồng	13	11	2	2	159	10	-1	-1	-1	2	2	90	10	50000
Hệ mộc PVP_Tụ tiễn thanh đồng	13	12	2	2	160	10	-1	-1	-1	2	2	100	10	50000
Thanh đồng PVP_Đao Thiếu	13	13	2	1	1405	10	-1	-1	-1	2	1	731	10	50000
Thanh đồng PVP_Côn Thiếu	13	14	2	1	1406	10	-1	-1	-1	2	1	741	10	50000
Thanh đồng PVP_Thương Thiên	13	15	2	1	1407	10	-1	-1	-1	2	1	751	10	50000
Thanh đồng PVP_Chùy Thiên	13	16	2	1	1408	10	-1	-1	-1	2	1	761	10	50000
Thanh đồng PVP_Đao Độc	13	17	2	1	1409	10	-1	-1	-1	2	1	771	10	50000
Thanh đồng PVP_Chưởng Độc	13	18	2	1	1410	10	-1	-1	-1	2	1	781	10	50000
Thanh đồng PVP_Đao Thúy	13	19	2	1	1411	10	-1	-1	-1	2	1	791	10	50000
Thanh đồng PVP_Chỉ Đoàn	13	20	2	1	1412	10	-1	-1	-1	2	1	801	10	50000
Thanh đồng PVP_Chưởng Nga	13	21	2	1	1413	10	-1	-1	-1	2	1	811	10	50000
Thanh đồng PVP_Kiếm Thúy, Khí Đoạn, Phổ Nga	13	22	2	1	1414	10	-1	-1	-1	2	1	821	10	50000
Thanh đồng PVP_Côn Cái	13	23	2	1	1415	10	-1	-1	-1	2	1	831	10	50000
Thanh đồng PVP_Chiến Nhẫn	13	24	2	1	1416	10	-1	-1	-1	2	1	841	10	50000
Thanh đồng PVP_Chưởng Cái	13	25	2	1	1417	10	-1	-1	-1	2	1	851	10	50000
Thanh đồng PVP_Ma Nhẫn	13	26	2	1	1418	10	-1	-1	-1	2	1	861	10	50000
Thanh đồng PVP_Đao Côn	13	27	2	1	1419	10	-1	-1	-1	2	1	871	10	50000
Thanh đồng PVP_Kiếm Võ	13	28	2	1	1420	10	-1	-1	-1	2	1	881	10	50000
Thanh đồng PVP_Khí Võ	13	29	2	1	1421	10	-1	-1	-1	2	1	891	10	50000
Thanh đồng PVP_Kiếm Côn	13	30	2	1	1422	10	-1	-1	-1	2	1	901	10	50000
Thanh đồng PVP_Chùy Minh	13	31	2	1	1423	10	-1	-1	-1	2	1	991	10	50000
Thanh đồng PVP_Kiếm Minh	13	32	2	1	1424	10	-1	-1	-1	2	1	1001	10	50000
Thanh đồng pve_Hệ cách đấu_Hỏa_Chùy	13	33	2	1	1386	10	-1	-1	-1	2	1	1162	10	50000
Thanh đồng pve_Hệ cách đấu_Hỏa_Đao	13	34	2	1	1389	10	-1	-1	-1	2	1	1159	10	50000
Thanh đồng pve_Hệ cách đấu_Hỏa_Côn	13	35	2	1	1388	10	-1	-1	-1	2	1	1158	10	50000
Thanh đồng pve_Hệ cách đấu_Hỏa_Kiếm	13	36	2	1	1390	10	-1	-1	-1	2	1	1160	10	50000
Thanh đồng pve_Hệ cách đấu_Hỏa_Thương	13	37	2	1	1385	10	-1	-1	-1	2	1	1161	10	50000
Thanh đồng pve_Hệ cách đấu_Hỏa_Thủ	13	38	2	1	1387	10	-1	-1	-1	2	1	1163	10	50000
Thanh đồng pve_Hệ cách đấu_Kim_Chùy	13	39	2	1	1356	10	-1	-1	-1	2	1	581	10	50000
Thanh đồng pve_Hệ cách đấu_Kim_Đao	13	40	2	1	1359	10	-1	-1	-1	2	1	1145	10	50000
Thanh đồng pve_Hệ cách đấu_Kim_Côn	13	41	2	1	1358	10	-1	-1	-1	2	1	1144	10	50000
Thanh đồng pve_Hệ cách đấu_Kim_Kiếm	13	42	2	1	1360	10	-1	-1	-1	2	1	1146	10	50000
Thanh đồng pve_Hệ cách đấu_Kim_Thương	13	43	2	1	1355	10	-1	-1	-1	2	1	571	10	50000
Thanh đồng pve_Hệ cách đấu_Kim_Thủ	13	44	2	1	1357	10	-1	-1	-1	2	1	1147	10	50000
Thanh đồng pve_Hệ cách đấu_Mộc_Chùy	13	45	2	1	1366	10	-1	-1	-1	2	1	971	10	50000
Thanh đồng pve_Hệ cách đấu_Mộc_Đao	13	46	2	1	1369	10	-1	-1	-1	2	1	1149	10	50000
Thanh đồng pve_Hệ cách đấu_Mộc_Côn	13	47	2	1	1368	10	-1	-1	-1	2	1	1148	10	50000
Thanh đồng pve_Hệ cách đấu_Mộc_Kiếm	13	48	2	1	1370	10	-1	-1	-1	2	1	1150	10	50000
Thanh đồng pve_Hệ cách đấu_Mộc_Thương	13	49	2	1	1365	10	-1	-1	-1	2	1	1151	10	50000
Thanh đồng pve_Hệ cách đấu_Mộc_Thủ	13	50	2	1	1367	10	-1	-1	-1	2	1	1152	10	50000
Thanh đồng pve_Hệ cách đấu_Thủy_Chùy	13	51	2	1	1376	10	-1	-1	-1	2	1	1157	10	50000
Thanh đồng pve_Hệ cách đấu_Thủy_Đao	13	52	2	1	1379	10	-1	-1	-1	2	1	1154	10	50000
Thanh đồng pve_Hệ cách đấu_Thủy_Côn	13	53	2	1	1378	10	-1	-1	-1	2	1	1153	10	50000
Thanh đồng pve_Hệ cách đấu_Thủy_Kiếm	13	54	2	1	1380	10	-1	-1	-1	2	1	1155	10	50000
Thanh đồng pve_Hệ cách đấu_Thủy_Thương	13	55	2	1	1375	10	-1	-1	-1	2	1	1156	10	50000
Thanh đồng pve_Hệ cách đấu_Thủy_Thủ	13	56	2	1	1377	10	-1	-1	-1	2	1	621	10	50000
Thanh đồng pve_Hệ cách đấu_Thổ_Chùy	13	57	2	1	1396	10	-1	-1	-1	2	1	1168	10	50000
Thanh đồng pve_Hệ cách đấu_Thổ_Đao	13	58	2	1	1399	10	-1	-1	-1	2	1	1165	10	50000
Thanh đồng pve_Hệ cách đấu_Thổ_Côn	13	59	2	1	1398	10	-1	-1	-1	2	1	1164	10	50000
Thanh đồng pve_Hệ cách đấu_Thổ_Kiếm	13	60	2	1	1400	10	-1	-1	-1	2	1	1166	10	50000
Thanh đồng pve_Hệ cách đấu_Thổ_Thương	13	61	2	1	1395	10	-1	-1	-1	2	1	1167	10	50000
Thanh đồng pve_Hệ cách đấu_Thổ_Thủ	13	62	2	1	1397	10	-1	-1	-1	2	1	1169	10	50000
Thanh đồng pve_Nội công_Hỏa_Đao	13	63	2	1	1392	10	-1	-1	-1	2	1	681	10	50000
Thanh đồng pve_Nội công_Hỏa_Kiếm	13	64	2	1	1393	10	-1	-1	-1	2	1	1207	10	50000
Thanh đồng pve_Nội công_Hỏa_Thủ	13	65	2	1	1394	10	-1	-1	-1	2	1	671	10	50000
Thanh đồng pve_Nội công_Kim_Đao	13	66	2	1	1362	10	-1	-1	-1	2	1	1193	10	50000
Thanh đồng pve_Nội công_Kim_Kiếm	13	67	2	1	1363	10	-1	-1	-1	2	1	1194	10	50000
Thanh đồng pve_Nội công_Kim_Thủ	13	68	2	1	1364	10	-1	-1	-1	2	1	1197	10	50000
Thanh đồng pve_Nội công_Mộc_Đao	13	69	2	1	1372	10	-1	-1	-1	2	1	1199	10	50000
Thanh đồng pve_Nội công_Mộc_Kiếm	13	70	2	1	1373	10	-1	-1	-1	2	1	981	10	50000
Thanh đồng pve_Nội công_Mộc_Thủ	13	71	2	1	1374	10	-1	-1	-1	2	1	601	10	50000
Thanh đồng pve_Nội công_Thủy_Đao	13	72	2	1	1382	10	-1	-1	-1	2	1	1203	10	50000
Thanh đồng pve_Nội công_Thủy_Kiếm	13	73	2	1	1383	10	-1	-1	-1	2	1	641	10	50000
Thanh đồng pve_Nội công_Thủy_Thủ	13	74	2	1	1384	10	-1	-1	-1	2	1	631	10	50000
Thanh đồng pve_Nội công_Thổ_Đao	13	75	2	1	1402	10	-1	-1	-1	2	1	1211	10	50000
Thanh đồng pve_Nội công_Thổ_Kiếm	13	76	2	1	1403	10	-1	-1	-1	2	1	711	10	50000
Thanh đồng pve_Nội công_Thổ_Kiếm	13	77	2	1	1403	10	-1	-1	-1	2	1	721	10	50000
Thanh đồng pve_Nội công_Thổ_Thủ	13	78	2	1	1404	10	-1	-1	-1	2	1	1214	10	50000
Thanh đồng pve_Ngoại công_Hỏa_Chùy	13	79	2	1	1386	10	-1	-1	-1	2	1	1186	10	50000
Thanh đồng pve_Ngoại công_Hỏa_Đao	13	80	2	1	1389	10	-1	-1	-1	2	1	1184	10	50000
Thanh đồng pve_Ngoại công_Hỏa_Côn	13	81	2	1	1388	10	-1	-1	-1	2	1	651	10	50000
Thanh đồng pve_Ngoại công_Hỏa_Kiếm	13	82	2	1	1390	10	-1	-1	-1	2	1	1185	10	50000
Thanh đồng pve_Ngoại công_Hỏa_Thương	13	83	2	1	1391	10	-1	-1	-1	2	1	661	10	50000
Thanh đồng pve_Ngoại công_Hỏa_Thủ	13	84	2	1	1387	10	-1	-1	-1	2	1	1187	10	50000
Thanh đồng pve_Ngoại công_Kim_Chùy	13	85	2	1	1356	10	-1	-1	-1	2	1	1172	10	50000
Thanh đồng pve_Ngoại công_Kim_Đao	13	86	2	1	1359	10	-1	-1	-1	2	1	551	10	50000
Thanh đồng pve_Ngoại công_Kim_Côn	13	87	2	1	1358	10	-1	-1	-1	2	1	561	10	50000
Thanh đồng pve_Ngoại công_Kim_Kiếm	13	88	2	1	1360	10	-1	-1	-1	2	1	1170	10	50000
Thanh đồng pve_Ngoại công_Kim_Thương	13	89	2	1	1361	10	-1	-1	-1	2	1	1171	10	50000
Thanh đồng pve_Ngoại công_Kim_Thủ	13	90	2	1	1357	10	-1	-1	-1	2	1	1173	10	50000
Thanh đồng pve_Ngoại công_Mộc_Chùy	13	91	2	1	1366	10	-1	-1	-1	2	1	1177	10	50000
Thanh đồng pve_Ngoại công_Mộc_Đao	13	92	2	1	1369	10	-1	-1	-1	2	1	591	10	50000
Thanh đồng pve_Ngoại công_Mộc_Côn	13	93	2	1	1368	10	-1	-1	-1	2	1	1174	10	50000
Thanh đồng pve_Ngoại công_Mộc_Kiếm	13	94	2	1	1370	10	-1	-1	-1	2	1	1175	10	50000
Thanh đồng pve_Ngoại công_Mộc_Thương	13	95	2	1	1371	10	-1	-1	-1	2	1	1176	10	50000
Thanh đồng pve_Ngoại công_Mộc_Thủ	13	96	2	1	1367	10	-1	-1	-1	2	1	1178	10	50000
Thanh đồng pve_Ngoại công_Thủy_Chùy	13	97	2	1	1376	10	-1	-1	-1	2	1	1182	10	50000
Thanh đồng pve_Ngoại công_Thủy_Đao	13	98	2	1	1379	10	-1	-1	-1	2	1	611	10	50000
Thanh đồng pve_Ngoại công_Thủy_Côn	13	99	2	1	1378	10	-1	-1	-1	2	1	1179	10	50000
Thanh đồng pve_Ngoại công_Thủy_Kiếm	13	100	2	1	1380	10	-1	-1	-1	2	1	1180	10	50000
Thanh đồng pve_Ngoại công_Thủy_Thương	13	101	2	1	1381	10	-1	-1	-1	2	1	1181	10	50000
Thanh đồng pve_Ngoại công_Thủy_Thủ	13	102	2	1	1377	10	-1	-1	-1	2	1	1183	10	50000
Thanh đồng pve_Ngoại công_Thổ_Chùy	13	103	2	1	1396	10	-1	-1	-1	2	1	1190	10	50000
Thanh đồng pve_Ngoại công_Thổ_Đao	13	104	2	1	1399	10	-1	-1	-1	2	1	691	10	50000
Thanh đồng pve_Ngoại công_Thổ_Côn	13	105	2	1	1398	10	-1	-1	-1	2	1	1188	10	50000
Thanh đồng pve_Ngoại công_Thổ_Kiếm	13	106	2	1	1400	10	-1	-1	-1	2	1	701	10	50000
Thanh đồng pve_Ngoại công_Thổ_Thương	13	107	2	1	1401	10	-1	-1	-1	2	1	1189	10	50000
Thanh đồng pve_Ngoại công_Thổ_Thủ	13	108	2	1	1397	10	-1	-1	-1	2	1	1191	10	50000
Bộ liên đấu Bạch Kim_Hạng liên ngoại công hệ Kim	8	81	4	5	447	10	-1	-1	-1	2	5	341	10	10000
Bộ liên đấu Bạch Kim_Hạng liên nội công hệ Kim	8	82	4	5	448	10	-1	-1	-1	2	5	341	10	10000
Bộ liên đấu Bạch Kim_Hạng liên ngoại công hệ Mộc	8	83	4	5	449	10	-1	-1	-1	2	5	342	10	10000
Bộ liên đấu Bạch Kim_Hạng liên nội công hệ Mộc	8	84	4	5	450	10	-1	-1	-1	2	5	342	10	10000
Bộ liên đấu Bạch Kim_Hạng liên ngoại công hệ Thủy	8	85	4	5	451	10	-1	-1	-1	2	5	343	10	10000
Bộ liên đấu Bạch Kim_Hạng liên nội công hệ Thủy	8	86	4	5	452	10	-1	-1	-1	2	5	343	10	10000
Bộ liên đấu Bạch Kim_Hạng liên ngoại công hệ Hỏa	8	87	4	5	453	10	-1	-1	-1	2	5	344	10	10000
Bộ liên đấu Bạch Kim_Hạng liên nội công hệ Hỏa	8	88	4	5	454	10	-1	-1	-1	2	5	344	10	10000
Bộ liên đấu Bạch Kim_Hạng liên ngoại công hệ Thổ	8	89	4	5	455	10	-1	-1	-1	2	5	345	10	10000
Bộ liên đấu Bạch Kim_Hạng liên nội công hệ Thổ	8	90	4	5	456	10	-1	-1	-1	2	5	345	10	10000
Bộ liên đấu Hoàng Kim_Hạng liên ngoại công hệ Kim	8	91	4	5	457	10	-1	-1	-1	2	5	346	10	10000
Bộ liên đấu Hoàng Kim_Hạng liên nội công hệ Kim	8	92	4	5	458	10	-1	-1	-1	2	5	346	10	10000
Bộ liên đấu Hoàng Kim_Hạng liên ngoại công hệ Mộc	8	93	4	5	459	10	-1	-1	-1	2	5	347	10	10000
Bộ liên đấu Hoàng Kim_Hạng liên nội công hệ Mộc	8	94	4	5	460	10	-1	-1	-1	2	5	347	10	10000
